0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,24/03/2002,South Africa,SuperSport Park,,6.0,0/21,,,3.50,,
2.0,27/03/2002,South Africa,Senwes Park,,6.0,0/40,,,5.08,,
3.0,06/04/2002,South Africa,St George's Park,,9.0,0/47,,,5.14,,
4.0,09/04/2002,South Africa,Newlands,N Boje (c †A C Gilchrist),6.0,1/46,,162.00,5.70,1,154.00
5.0,12/06/2002,Pakistan,Etihad Stadium,Wasim Akram (c M L Hayden),9.0,1/38,,108.00,5.33,2,96.00
6.0,15/06/2002,Pakistan,Etihad Stadium,,4.0,0/9,,120.00,5.03,,100.50
7.0,19/06/2002,Pakistan,Brisbane Cricket Ground,,5.0,0/46,,135.00,5.49,,123.50
8.0,30/08/2002,Pakistan,Gymkhana Club Ground,Azhar Mahmood (c M G Bevan),5.0,1/20,,100.00,5.34,3,89.00
9.0,02/09/2002,Kenya,Gymkhana Club Ground,J O Angara (b),7.3,2/13,,69.00,4.87,4,56.00
,,,,C O Obuya (c †A C Gilchrist),,,,,,5,
10.0,05/09/2002,Kenya,Gymkhana Club Ground,K O Otieno (lbw),9.0,1/38,,66.50,4.78,6,53.00
11.0,07/09/2002,Pakistan,Gymkhana Club Ground,,10.0,0/26,,76.50,4.50,,57.33
12.0,15/09/2002,New Zealand,Sinhalese Sports Club Ground,,6.0,0/19,,82.50,4.40,,60.50
13.0,19/09/2002,Bangladesh,Sinhalese Sports Club Ground,Manjural Islam (lbw),2.2,2/7,,63.63,4.36,7,46.25
,,,,Khaled Mahmud (lbw),,,,,,8,
14.0,13/12/2002,England,Sydney Cricket Ground,,3.0,0/25,,65.88,4.50,,49.38
15.0,15/12/2002,England,Melbourne Cricket Ground,N V Knight (c S K Warne),7.0,1/31,,63.22,4.49,9,47.33
16.0,22/12/2002,Sri Lanka,WACA Ground,K C Sangakkara (c M G Bevan),5.0,3/27,,49.92,4.54,10,37.75
,,,,R S Kaluwitharana (c M G Bevan),,,,,,11,
,,,,P W Gunaratne (c †R J Campbell),,,,,,12,
17.0,09/01/2003,Sri Lanka,Sydney Cricket Ground,S T Jayasuriya (b),10.0,2/72,,47.07,4.78,13,37.50
,,,,P A de Silva (b),,,,,,14,
18.0,11/01/2003,England,Bellerive Oval,N Hussain (b),8.0,2/36,,44.19,4.76,15,35.06
,,,,A J Stewart (c D R Martyn),,,,,,16,
19.0,15/01/2003,Sri Lanka,Brisbane Cricket Ground,,8.0,0/36,,47.19,4.74,,37.31
20.0,19/01/2003,England,Adelaide Oval,A J Stewart (c J P Maher),7.0,2/18,,44.28,4.63,17,34.17
,,,,I D Blackwell (b),,,,,,18,
