0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,8,8,2,0,3,1,64*,261,43.50,83.92,4,0
Bellerive Oval,3,2,0,0,0,0,24,29,14.50,74.36,3,0
Brisbane Cricket Ground,8,7,1,0,0,0,44*,131,21.83,72.38,1,0
Etihad Stadium,6,4,1,0,1,0,66*,85,28.33,73.28,2,0
Manuka Oval,2,2,0,1,0,0,122,162,81.00,108.72,0,0
Marrara Cricket Ground,2,2,0,0,0,0,29,56,28.00,72.73,2,0
Melbourne Cricket Ground,16,14,2,1,3,3,161*,430,35.83,89.40,5,0
Sydney Cricket Ground,15,13,1,0,5,0,82,532,44.33,99.44,5,0
WACA Ground,3,3,1,0,0,0,25*,49,24.50,65.33,1,0
,,,,,,,,,,,,
