0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Netherlands,10.0,0,29,5,1,5/29,5.80,12.00,2.90
New Zealand,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Pakistan,3.0,1,14,0,0,0/14,,,4.67
South Africa,10.0,0,64,0,0,0/64,,,6.40
Overall (4),33.0,1,153,6,1,5/29,25.50,33.00,4.64
