0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,30.0,0,139,6,1,5/29,23.17,30.00,4.63
Second,3.0,1,14,0,0,,,,4.67
Overall,33.0,1,153,6,1,5/29,25.50,33.00,4.64
