0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACA Africa XI,15.5,1,108,1,0,1/57,108.00,95.00,6.82
Afghanistan,60.0,4,274,9,0,3/20,30.44,40.00,4.57
Australia,127.1,6,686,15,0,3/54,45.73,50.87,5.39
Bermuda,4.0,0,8,2,0,2/8,4.00,12.00,2.00
Canada,17.0,1,80,2,0,2/38,40.00,51.00,4.71
England,124.3,7,624,17,1,4/29,36.71,43.94,5.01
India,167.1,8,852,23,1,4/38,37.04,43.61,5.10
Ireland,65.3,10,242,9,0,3/22,26.89,43.67,3.69
Kenya,67.1,10,240,19,1,6/26,12.63,21.21,3.57
Netherlands,6.0,0,43,0,0,0/43,,,7.17
New Zealand,162.4,11,884,18,1,4/44,49.11,54.22,5.43
Pakistan,148.0,6,842,20,1,4/65,42.10,44.40,5.69
Scotland,27.0,2,148,5,0,2/39,29.60,32.40,5.48
South Africa,91.5,2,528,6,0,1/17,88.00,91.83,5.75
Sri Lanka,184.5,14,966,26,0,3/25,37.15,42.65,5.23
United Arab Emirates,7.0,1,46,1,0,1/46,46.00,42.00,6.57
West Indies,168.0,13,781,30,1,4/37,26.03,33.60,4.65
Zimbabwe,354.3,27,1407,63,2,4/31,22.33,33.76,3.97
Overall (18),1798.1,123,8759,266,8,6/26,32.93,40.56,4.87
