0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,48,2,0,2/48,24.00,30.00,4.80
Antigua Recreation Ground,9.0,1,42,0,0,0/42,,,4.67
Bangabandhu National Stadium,56.0,4,267,6,0,2/36,44.50,56.00,4.77
Boland Park,10.0,0,82,0,0,0/82,,,8.20
Buffalo Park,9.0,0,69,0,0,0/69,,,7.67
Castle Avenue,34.3,0,206,6,0,3/49,34.33,34.50,5.97
Cazaly's Stadium,7.0,0,40,1,0,1/40,40.00,42.00,5.71
City Oval,5.0,0,38,0,0,0/38,,,7.60
Civil Service Cricket Club,15.0,3,48,1,0,1/28,48.00,90.00,3.20
County Ground (Bristol),10.0,0,42,2,0,2/42,21.00,30.00,4.20
Diamond Oval,8.5,0,50,0,0,0/50,,,5.66
Dubai International Cricket Stadium,21.0,2,90,4,0,2/25,22.50,31.50,4.29
Eden Park,8.0,0,37,0,0,0/37,,,4.63
Edgbaston,23.0,2,96,4,0,3/31,24.00,34.50,4.17
Gaddafi Stadium,42.0,4,227,7,0,2/47,32.43,36.00,5.40
Gymkhana Club Ground,29.0,4,104,12,1,6/26,8.67,14.50,3.59
Hagley Oval,16.0,0,98,0,0,0/37,,,6.13
Harare Sports Club,71.0,3,278,13,2,4/31,21.38,32.77,3.92
Headingley,9.0,0,48,0,0,0/48,,,5.33
Iqbal Stadium,13.0,0,72,1,0,1/41,72.00,78.00,5.54
Kennington Oval,33.0,1,200,1,0,1/56,200.00,198.00,6.06
Kensington Oval,28.5,6,105,3,0,2/38,35.00,57.67,3.64
Khan Shaheb Osman Ali Stadium,49.3,5,264,8,0,3/38,33.00,37.13,5.33
Kingsmead,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Lord's,7.0,0,46,0,0,0/46,,,6.57
M Chinnaswamy Stadium,6.5,0,57,1,0,1/57,57.00,41.00,8.34
MA Aziz Stadium,26.1,4,105,4,0,2/26,26.25,39.25,4.01
MA Chidambaram Stadium,9.0,1,51,0,0,0/51,,,5.67
Manuka Oval,9.0,2,20,3,0,3/20,6.67,18.00,2.22
Marrara Cricket Ground,39.0,3,157,2,0,2/41,78.50,117.00,4.03
McLean Park,18.3,1,99,1,0,1/66,99.00,111.00,5.35
Melbourne Cricket Ground,20.0,0,122,1,0,1/69,122.00,120.00,6.10
Multan Cricket Stadium,14.0,1,93,0,0,0/30,,,6.64
National Cricket Stadium (Grenada),18.0,3,61,4,0,3/39,15.25,27.00,3.39
National Stadium (Karachi),41.0,0,270,7,1,4/65,38.57,35.14,6.59
Old Trafford,6.0,0,32,0,0,0/32,,,5.33
P Sara Oval,10.0,1,31,2,0,2/31,15.50,30.00,3.10
Providence Stadium,28.0,1,126,5,1,4/37,25.20,33.60,4.50
Punjab Cricket Association IS Bindra Stadium,10.0,0,60,1,0,1/60,60.00,60.00,6.00
Queen's Park Oval,23.3,2,112,6,1,4/38,18.67,23.50,4.77
Queenstown Events Centre,2.0,0,20,0,0,0/20,,,10.00
Rangiri Dambulla International Stadium,35.4,3,244,5,0,2/35,48.80,42.80,6.84
Rawalpindi Cricket Stadium,10.0,1,51,1,0,1/51,51.00,60.00,5.10
Sawai Mansingh Stadium,14.0,4,41,1,0,1/16,41.00,84.00,2.93
Saxton Oval,25.0,1,145,4,0,3/49,36.25,37.50,5.80
Senwes Park,9.0,1,52,1,0,1/52,52.00,54.00,5.78
Shaheed Chandu Stadium,45.0,5,170,7,0,3/34,24.29,38.57,3.78
Sheikh Abu Naser Stadium,34.5,3,133,4,0,2/26,33.25,52.25,3.82
Sheikh Zayed Stadium,25.0,1,162,2,0,2/62,81.00,75.00,6.48
Shere Bangla National Stadium,519.3,35,2238,94,2,4/29,23.81,33.16,4.31
Sinhalese Sports Club Ground,10.0,0,65,3,0,3/65,21.67,20.00,6.50
Sir Vivian Richards Stadium,10.0,0,61,0,0,0/20,,,6.10
Sophia Gardens,30.0,3,146,2,0,1/33,73.00,90.00,4.87
St Lawrence Ground,9.0,0,44,2,0,2/44,22.00,27.00,4.89
Sylhet Stadium,9.0,1,34,2,0,2/34,17.00,27.00,3.78
The Cooper Associates County Ground,8.0,1,37,0,0,0/37,,,4.63
The Rose Bowl,7.0,0,37,0,0,0/37,,,5.29
The Village,22.3,1,106,5,0,3/60,21.20,27.00,4.71
Titwood,6.0,0,43,0,0,0/43,,,7.17
Trent Bridge,24.0,0,157,0,0,0/30,,,6.54
University Oval,10.0,1,51,1,0,1/51,51.00,60.00,5.10
Warner Park,20.0,0,132,3,0,2/63,44.00,40.00,6.60
Willowmoore Park,10.0,0,54,1,0,1/54,54.00,60.00,5.40
Zahur Ahmed Chowdhury Stadium,91.0,8,505,18,0,3/34,28.06,30.33,5.55
Overall (64),1798.1,123,8759,266,8,6/26,32.93,40.56,4.87
