0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Aga Khan Sports Club Ground,12.2,2,44,2,0,1/16,22.00,37.00,3.57
Bangabandhu National Stadium,28.0,2,154,2,0,1/51,77.00,84.00,5.50
Boland Park,2.0,0,14,0,0,0/14,,,7.00
Cambusdoon New Ground,1.0,0,7,0,0,0/7,,,7.00
Civil Service Cricket Club,7.0,1,14,2,0,2/14,7.00,21.00,2.00
Darren Sammy National Cricket Stadium,3.0,0,15,0,0,0/15,,,5.00
Diamond Oval,3.0,0,20,0,0,0/20,,,6.67
Gymkhana Club Ground,61.0,3,278,4,0,2/24,69.50,91.50,4.56
Harare Sports Club,11.0,2,56,3,0,2/16,18.67,22.00,5.09
Hazelaarweg,4.0,0,25,0,0,0/25,,,6.25
Khan Shaheb Osman Ali Stadium,6.0,0,57,0,0,0/57,,,9.50
Kingsmead,2.0,0,24,0,0,0/24,,,12.00
Kwekwe Sports Club,5.0,0,29,0,0,0/29,,,5.80
Mangaung Oval,1.3,0,19,0,0,,,,12.67
Mombasa Sports Ground,4.0,1,31,1,0,1/16,31.00,24.00,7.75
Newlands,18.0,0,106,1,0,1/45,106.00,108.00,5.89
R Premadasa Stadium,3.0,0,19,0,0,0/19,,,6.33
Sharjah Cricket Stadium,11.0,0,82,4,0,2/30,20.50,16.50,7.45
Simba Union Ground,3.0,0,27,0,0,0/27,,,9.00
Sinhalese Sports Club Ground,5.0,0,16,0,0,0/16,,,3.20
St George's Park,7.0,0,35,2,0,2/35,17.50,21.00,5.00
St Lawrence Ground,3.0,0,6,0,0,0/6,,,2.00
The Cooper Associates County Ground,6.0,1,32,0,0,0/32,,,5.33
The Rose Bowl,3.0,0,25,0,0,0/25,,,8.33
Wanderers Stadium,4.0,0,23,0,0,0/23,,,5.75
Willowmoore Park,2.0,0,17,0,0,0/17,,,8.50
Overall (26),215.5,12,1175,21,0,2/14,55.95,61.67,5.44
