0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5.3,0,25,1,0,1/10,25.00,33.00,4.55
Castle Avenue,1.0,0,5,0,0,0/5,,,5.00
Civil Service Cricket Club,4.0,0,15,0,0,,,,3.75
Dubai International Cricket Stadium,22.0,0,84,6,1,4/37,14.00,22.00,3.82
Grange Cricket Club,2.0,0,7,0,0,,,,3.50
Gymkhana Club Ground,3.0,0,16,0,0,,,,5.33
ICC Global Cricket Academy,6.0,0,39,1,0,1/27,39.00,36.00,6.50
Manuka Oval,4.5,0,32,0,0,0/32,,,6.62
Sharjah Cricket Stadium,13.0,0,70,1,0,1/47,70.00,78.00,5.38
University Oval,1.0,0,8,0,0,,,,8.00
WACA Ground,4.0,0,18,0,0,0/18,,,4.50
Overall (11),66.2,0,319,9,1,4/37,35.44,44.22,4.81
