0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,4,4,0,0,0,0,22,48,12.00,37.21,1,0
Bangladesh,6,6,1,0,3,1,88,249,49.80,77.33,2,0
England,10,9,0,1,0,0,139,306,34.00,75.93,5,0
India,4,4,0,0,0,0,23,41,10.25,53.95,5,0
Pakistan,5,4,0,0,0,0,24,53,13.25,43.44,1,0
South Africa,3,3,0,0,2,0,90,181,60.33,68.82,0,0
Sri Lanka,4,3,0,0,1,0,58,75,25.00,60.98,2,0
West Indies,5,4,0,0,1,2,66,93,23.25,69.40,3,0
Overall (8),41,37,1,1,7,3,139,1046,29.06,66.54,19,0
