0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,8.0,0,38,1,0,1/38,38.00,48.00,4.75
Arbab Niaz Stadium,10.0,2,25,1,0,1/25,25.00,60.00,2.50
Basin Reserve,9.0,1,46,0,0,0/46,,,5.11
Buffalo Park,9.0,1,29,1,0,1/29,29.00,54.00,3.22
Carisbrook,9.0,1,33,1,0,1/33,33.00,54.00,3.67
Eastern Oval,10.0,0,32,2,0,2/32,16.00,30.00,3.20
Edgbaston,10.0,1,20,1,0,1/20,20.00,60.00,2.00
Iqbal Stadium,10.0,1,72,1,0,1/72,72.00,60.00,7.20
Kennington Oval,11.0,0,58,2,0,2/58,29.00,33.00,5.27
Lavington Sports Oval,9.1,0,33,3,0,3/33,11.00,18.33,3.60
Lord's,42.0,1,178,5,0,2/53,35.60,50.40,4.24
Melbourne Cricket Ground,20.0,0,93,1,0,1/50,93.00,120.00,4.65
National Stadium (Karachi),10.0,0,46,1,0,1/46,46.00,60.00,4.60
Old Trafford,33.0,1,149,3,0,3/48,49.67,66.00,4.52
Sardar Patel Stadium,10.0,1,31,1,0,1/31,31.00,60.00,3.10
St George's Park,10.0,1,31,0,0,0/31,,,3.10
SuperSport Park,9.0,0,65,1,0,1/65,65.00,54.00,7.22
Sydney Cricket Ground,10.0,1,46,2,0,2/46,23.00,30.00,4.60
Trent Bridge,11.0,1,34,3,0,3/34,11.33,22.00,3.09
Overall (19),250.1,13,1059,30,0,3/33,35.30,50.03,4.23
