0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,14/06/1975,Pakistan,Trent Bridge,c Wasim Raja b Imran Khan,0,12,0.00,,0,0.00,0.00
2,09/06/1979,New Zealand,Trent Bridge,not out,2*,11,18.18,,2,2.00,8.70
3,13/02/1982,England,Sinhalese Sports Club Ground,did not bat,-,-,-,,2,2.00,8.70
4,14/02/1982,England,Sinhalese Sports Club Ground,did not bat,-,-,-,,2,2.00,8.70
5,31/03/1982,Pakistan,National Stadium (Karachi),b Sikander Bakht,1,5,20.00,,3,1.50,10.71
6,15/09/1982,India,Arun Jaitley Stadium,not out,6*,5,120.00,,9,4.50,27.27
No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,,
