0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,27.0,0,124,1,0,1/31,124.00,162.00,4.59
Second,2.1,0,18,0,0,,,,8.31
Overall,29.1,0,142,1,0,1/31,142.00,175.00,4.87
