0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,1,0,0,0.00,,1,0
Barabati Stadium,1,1,0,0,1,0,82,82,82.00,112.33,0,0
Bay Oval,1,1,0,0,0,0,8,8,8.00,61.54,2,0
Brisbane Cricket Ground,1,1,0,0,0,0,2,2,2.00,50.00,2,0
County Ground (Bristol),3,3,1,0,1,1,76,81,40.50,120.90,1,0
Dubai International Cricket Stadium,1,1,0,1,0,0,102,102,102.00,87.18,0,0
Eden Gardens,1,1,0,0,1,0,65,65,65.00,116.07,0,0
Edgbaston,5,5,1,1,2,1,112*,267,66.75,121.36,1,0
Grange Cricket Club,1,1,0,0,0,0,34,34,34.00,106.25,0,0
Headingley,3,3,0,0,0,0,36,51,17.00,102.00,0,0
Kennington Oval,6,6,0,1,2,1,162,340,56.67,119.72,1,0
Kensington Oval,3,3,0,1,0,0,123,142,47.33,131.48,3,0
Lord's,6,6,0,0,0,1,40,112,18.67,83.58,1,0
Maharashtra Cricket Association Stadium,1,1,0,0,1,0,73,73,73.00,119.67,0,0
Mangaung Oval,1,1,0,0,0,0,48,48,48.00,160.00,0,0
Melbourne Cricket Ground,1,1,0,1,0,0,180,180,180.00,119.21,1,0
National Cricket Stadium (Grenada),1,0,0,0,0,0,0,0,,,0,0
Newlands,1,1,0,0,0,0,8,8,8.00,53.33,0,0
Old Trafford,3,3,0,0,1,0,63,68,22.67,130.77,2,0
Optus Stadium,1,1,0,0,0,0,49,49,49.00,106.52,0,0
Pallekele International Cricket Stadium,2,2,0,0,0,0,45,86,43.00,114.67,2,0
R Premadasa Stadium,1,1,0,0,0,0,4,4,4.00,66.67,2,0
Rangiri Dambulla International Stadium,2,2,0,0,0,1,24,24,12.00,77.42,1,0
Riverside Ground,3,3,0,1,1,0,101,173,57.67,105.49,0,0
Seddon Park,1,1,0,0,0,0,49,49,49.00,74.24,1,0
Sharjah Cricket Stadium,1,1,0,0,0,0,7,7,7.00,116.67,0,0
Sheikh Zayed Stadium,2,2,0,0,1,1,54,54,27.00,91.53,1,0
Shere Bangla National Stadium,2,2,0,0,0,0,41,54,27.00,88.52,0,0
Sir Vivian Richards Stadium,2,2,0,0,1,0,52,65,32.50,92.86,2,0
Sophia Gardens,5,5,0,2,1,0,153,407,81.40,108.53,4,0
St George's Park,1,1,0,0,0,0,14,14,14.00,107.69,0,0
SuperSport Park,1,1,0,0,0,0,20,20,20.00,86.96,0,0
Sydney Cricket Ground,1,1,0,0,0,0,19,19,19.00,79.17,0,0
The Rose Bowl,7,6,0,0,4,0,96,332,55.33,103.43,1,0
The Village,1,0,0,0,0,0,0,0,,,1,0
Trent Bridge,7,7,0,1,1,0,114,298,42.57,116.41,1,0
University Oval,1,1,0,0,0,0,42,42,42.00,102.44,0,0
Wanderers Stadium,1,1,0,0,0,0,6,6,6.00,37.50,0,0
Westpac Stadium,1,1,0,0,0,0,15,15,15.00,57.69,0,0
Overall (39),84,81,2,9,18,7,180,3381,42.80,107.40,31,0
