0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Galle International Stadium,9.0,0,29,1,0,1/29,29.00,54.00,3.22
Indira Priyadarshini Stadium,10.0,1,40,1,0,1/40,40.00,60.00,4.00
Lord's,8.0,0,38,0,0,0/38,,,4.75
McLean Park,8.0,2,37,4,1,4/37,9.25,12.00,4.63
Nehru Stadium (Pune),10.0,1,52,2,0,2/52,26.00,30.00,5.20
New Road,10.0,1,43,1,0,1/43,43.00,60.00,4.30
Rawalpindi Cricket Stadium,5.0,0,36,0,0,0/36,,,7.20
Sharjah Cricket Stadium,13.0,1,65,2,0,2/24,32.50,39.00,5.00
The Cooper Associates County Ground,10.0,0,80,0,0,0/80,,,8.00
WACA Ground,6.0,0,31,1,0,1/31,31.00,36.00,5.17
Westpac Stadium,5.0,0,30,0,0,0/30,,,6.00
Overall (11),94.0,6,481,12,1,4/37,40.08,47.00,5.12
