0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,49.0,2,270,4,0,2/52,67.50,73.50,5.51
Second,45.0,4,211,8,1,4/37,26.38,33.75,4.69
Overall,94.0,6,481,12,1,4/37,40.08,47.00,5.12
