0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,267.4,10,1169,45,4,4/29,25.98,35.69,4.37
Bangladesh,25.0,2,96,3,0,2/22,32.00,50.00,3.84
Canada,10.0,2,27,0,0,0/27,,,2.70
England,129.0,8,602,31,2,4/17,19.42,24.97,4.67
India,240.1,22,973,46,1,5/29,21.15,31.33,4.05
Kenya,17.0,1,65,8,1,6/23,8.13,12.75,3.82
Netherlands,6.0,0,21,2,0,2/21,10.50,18.00,3.50
New Zealand,208.1,19,843,40,1,4/43,21.08,31.23,4.05
Pakistan,151.5,13,648,27,1,4/43,24.00,33.74,4.27
Sri Lanka,154.3,9,650,32,0,3/18,20.31,28.97,4.21
United Arab Emirates,10.0,0,21,3,0,3/21,7.00,20.00,2.10
West Indies,140.1,10,569,21,1,4/38,27.10,40.05,4.06
Zimbabwe,67.2,5,242,14,2,4/37,17.29,28.86,3.59
Overall (13),1426.5,101,5926,272,13,6/23,21.79,31.47,4.15
