0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,26.0,3,88,6,0,2/17,14.67,26.00,3.38
AMI Stadium,26.4,2,97,4,0,3/34,24.25,40.00,3.64
Antigua Recreation Ground,10.0,1,40,0,0,0/40,,,4.00
Asgiriya Stadium,7.0,0,23,1,0,1/23,23.00,42.00,3.29
Basin Reserve,16.5,0,74,3,0,3/42,24.67,33.67,4.40
Bellerive Oval,20.0,3,72,3,0,3/40,24.00,40.00,3.60
Boland Park,8.0,0,35,1,0,1/35,35.00,48.00,4.38
Brabourne Stadium,5.0,0,15,1,0,1/15,15.00,30.00,3.00
Brisbane Cricket Ground,35.0,2,149,9,1,4/43,16.56,23.33,4.26
Buffalo Park,57.0,7,212,5,0,2/23,42.40,68.40,3.72
Captain Roop Singh Stadium,9.0,1,36,3,0,3/36,12.00,18.00,4.00
Carisbrook,10.0,0,42,3,0,3/42,14.00,20.00,4.20
County Ground (Chelmsford),10.0,1,41,3,0,3/41,13.67,20.00,4.10
County Ground (Hove),10.0,0,34,1,0,1/34,34.00,60.00,3.40
County Ground (Northampton),6.0,1,25,1,0,1/25,25.00,36.00,4.17
Diamond Oval,23.0,4,100,3,0,3/18,33.33,46.00,4.35
Eden Gardens,16.4,0,73,5,1,5/29,14.60,20.00,4.38
Eden Park,17.0,1,59,2,0,1/21,29.50,51.00,3.47
Edgbaston,29.0,2,115,6,1,4/32,19.17,29.00,3.97
Gaddafi Stadium,30.0,1,148,5,0,2/46,29.60,36.00,4.93
Gymkhana Club Ground,43.2,2,143,16,1,6/23,8.94,16.25,3.30
Harare Sports Club,18.0,2,49,2,0,1/21,24.50,54.00,2.72
Headingley,17.0,0,78,2,0,2/35,39.00,51.00,4.59
Iqbal Stadium,10.0,0,34,3,0,3/34,11.33,20.00,3.40
Jawaharlal Nehru Stadium (Delhi),10.0,0,55,1,0,1/55,55.00,60.00,5.50
Kennington Oval,18.0,3,62,6,1,4/17,10.33,18.00,3.44
Kensington Oval,10.0,0,41,3,0,3/41,13.67,20.00,4.10
Kingsmead,68.2,10,230,14,1,4/41,16.43,29.29,3.37
Lal Bahadur Shastri Stadium,9.0,0,43,3,0,3/43,14.33,18.00,4.78
Madhavrao Scindia Cricket Ground,9.1,1,31,3,0,3/31,10.33,18.33,3.38
Mangaung Oval,68.0,4,302,8,0,2/37,37.75,51.00,4.44
Manuka Oval,9.3,1,25,1,0,1/25,25.00,57.00,2.63
McLean Park,5.0,1,18,1,0,1/18,18.00,30.00,3.60
Melbourne Cricket Ground,63.0,2,283,5,0,3/36,56.60,75.60,4.49
Nahar Singh Stadium,8.3,0,31,4,1,4/31,7.75,12.75,3.65
Nairobi Club Ground,9.4,2,35,2,0,2/35,17.50,29.00,3.62
National Cricket Stadium (Grenada),15.3,1,64,4,1,4/38,16.00,23.25,4.13
National Cricket Stadium (Tangier),35.3,0,152,10,1,4/43,15.20,21.30,4.28
National Stadium (Karachi),8.0,0,50,0,0,0/50,,,6.25
Nehru Stadium (Guwahati),17.0,0,80,2,0,1/33,40.00,51.00,4.71
Nehru Stadium (Indore),10.0,0,57,3,0,3/57,19.00,20.00,5.70
Newlands,72.5,6,287,8,0,3/38,35.88,54.63,3.94
Old Trafford,19.0,1,79,5,0,3/32,15.80,22.80,4.16
Punjab Cricket Association IS Bindra Stadium,8.0,0,39,0,0,0/39,,,4.88
Queen's Park Oval,8.0,1,49,0,0,0/49,,,6.13
R Premadasa Stadium,25.0,1,94,6,0,2/18,15.67,25.00,3.76
Rawalpindi Cricket Stadium,16.0,0,42,5,0,3/21,8.40,19.20,2.63
Sabina Park,20.0,1,87,4,0,2/40,21.75,30.00,4.35
Sawai Mansingh Stadium,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Seddon Park,9.0,1,43,2,0,2/43,21.50,27.00,4.78
Senwes Park,7.0,0,22,2,0,2/22,11.00,21.00,3.14
Sinhalese Sports Club Ground,8.0,0,44,2,0,2/44,22.00,24.00,5.50
St George's Park,59.0,8,235,10,0,3/27,23.50,35.40,3.98
SuperSport Park,77.5,3,383,15,1,4/37,25.53,31.13,4.92
Sydney Cricket Ground,66.0,2,291,15,1,4/40,19.40,26.40,4.41
Trent Bridge,18.0,2,89,3,0,2/40,29.67,36.00,4.94
VRA Ground,8.0,1,42,2,0,2/42,21.00,24.00,5.25
WACA Ground,44.4,7,161,10,1,4/29,16.10,26.80,3.60
Wanderers Stadium,78.5,4,379,18,1,4/46,21.06,26.28,4.81
Wankhede Stadium,10.0,1,36,1,0,1/36,36.00,60.00,3.60
Willowmoore Park,27.0,4,134,4,0,2/51,33.50,40.50,4.96
Overall (61),1426.5,101,5926,272,13,6/23,21.79,31.47,4.15
