0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACA Africa XI,20.0,0,127,6,1,4/65,21.17,20.00,6.35
Australia,79.0,4,329,5,0,2/31,65.80,94.80,4.16
Bermuda,14.0,0,56,3,0,2/38,18.67,28.00,4.00
Canada,20.0,2,83,1,0,1/34,83.00,120.00,4.15
England,57.0,5,287,5,0,2/33,57.40,68.40,5.04
Hong Kong,10.2,3,21,2,0,2/21,10.50,31.00,2.03
India,124.0,10,585,18,0,3/35,32.50,41.33,4.72
Ireland,10.0,0,42,0,0,0/42,,,4.20
Kenya,121.3,4,546,19,1,5/47,28.74,38.37,4.49
New Zealand,48.0,3,215,8,1,4/63,26.88,36.00,4.48
Pakistan,81.0,2,387,8,0,2/34,48.38,60.75,4.78
Scotland,9.3,4,23,2,0,2/23,11.50,28.50,2.42
South Africa,35.0,4,136,3,0,2/43,45.33,70.00,3.89
Sri Lanka,120.5,3,565,17,0,3/61,33.24,42.65,4.68
West Indies,87.4,3,395,2,0,1/45,197.50,263.00,4.51
Zimbabwe,231.1,16,942,26,1,4/33,36.23,53.35,4.07
Overall (16),1069.0,63,4739,125,4,5/47,37.91,51.31,4.43
