0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Aga Khan Sports Club Ground,14.0,0,80,2,0,2/65,40.00,42.00,5.71
Antigua Recreation Ground,20.0,0,87,2,0,2/38,43.50,60.00,4.35
Arnos Vale Ground,14.4,1,56,0,0,0/21,,,3.82
Bangabandhu National Stadium,205.3,8,1045,22,2,4/33,47.50,56.05,5.09
Cazaly's Stadium,9.0,2,36,1,0,1/7,36.00,54.00,4.00
City Oval,4.1,1,22,0,0,0/22,,,5.28
County Ground (Chelmsford),3.0,0,22,1,0,1/22,22.00,18.00,7.33
County Ground (Northampton),8.0,0,28,1,0,1/28,28.00,48.00,3.50
Edgbaston,3.0,0,9,0,0,0/9,,,3.00
Gaddafi Stadium,10.0,1,34,2,0,2/34,17.00,30.00,3.40
Gymkhana Club Ground,53.0,4,231,5,0,1/16,46.20,63.60,4.36
Harare Sports Club,104.1,7,384,9,0,2/24,42.67,69.44,3.69
Headingley,10.0,1,44,2,0,2/44,22.00,30.00,4.40
Iqbal Stadium,10.0,0,45,2,0,2/45,22.50,30.00,4.50
Kennington Oval,6.0,0,40,0,0,0/40,,,6.67
Kensington Oval,30.0,3,121,2,0,2/33,60.50,90.00,4.03
Khan Shaheb Osman Ali Stadium,36.0,1,171,8,1,5/47,21.38,27.00,4.75
Kingsmead,10.0,2,34,1,0,1/34,34.00,60.00,3.40
Lal Bahadur Shastri Stadium,10.0,0,56,3,0,3/56,18.67,20.00,5.60
MA Aziz Stadium,40.0,6,137,4,0,1/25,34.25,60.00,3.43
MA Chidambaram Stadium,30.0,0,172,8,1,4/65,21.50,22.50,5.73
Mangaung Oval,2.0,0,20,0,0,0/20,,,10.00
Marrara Cricket Ground,10.0,0,31,2,0,2/31,15.50,30.00,3.10
Multan Cricket Stadium,10.0,0,55,0,0,0/55,,,5.50
National Cricket Stadium (Grenada),5.0,0,13,0,0,0/13,,,2.60
National Stadium (Karachi),10.0,0,65,1,0,1/65,65.00,60.00,6.50
Old Trafford,6.0,0,53,0,0,0/53,,,8.83
Providence Stadium,10.0,2,22,1,0,1/22,22.00,60.00,2.20
Punjab Cricket Association IS Bindra Stadium,17.0,0,72,1,0,1/37,72.00,102.00,4.24
Queen's Park Oval,24.0,2,101,5,0,3/35,20.20,28.80,4.21
Queens Sports Club,8.0,0,45,0,0,0/45,,,5.63
R Premadasa Stadium,32.0,1,139,2,0,2/47,69.50,96.00,4.34
Rawalpindi Cricket Stadium,10.0,0,41,1,0,1/41,41.00,60.00,4.10
Sawai Mansingh Stadium,18.0,1,67,2,0,2/26,33.50,54.00,3.72
Shaheed Chandu Stadium,43.0,3,163,8,0,2/10,20.38,32.25,3.79
Sharjah Cricket Stadium,13.4,0,65,3,0,2/50,21.67,27.33,4.76
Sheikh Abu Naser Stadium,20.0,2,61,3,0,2/35,20.33,40.00,3.05
Shere Bangla National Stadium,39.3,4,157,6,0,3/59,26.17,39.50,3.97
Sinhalese Sports Club Ground,65.2,5,289,9,0,2/21,32.11,43.56,4.42
Sir Vivian Richards Stadium,8.0,0,58,0,0,0/21,,,7.25
Sophia Gardens,10.0,0,31,0,0,0/31,,,3.10
St Lawrence Ground,10.0,0,44,0,0,0/44,,,4.40
The Rose Bowl,10.0,0,64,0,0,0/64,,,6.40
Trent Bridge,10.0,0,54,0,0,0/54,,,5.40
Wanderers Stadium,7.0,0,35,1,0,1/35,35.00,42.00,5.00
Wankhede Stadium,10.0,5,21,2,0,2/21,10.50,30.00,2.10
Willowmoore Park,10.0,0,44,0,0,0/44,,,4.40
Zahur Ahmed Chowdhury Stadium,20.0,1,75,3,0,3/61,25.00,40.00,3.75
Overall (48),1069.0,63,4739,125,4,5/47,37.91,51.31,4.43
