0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,30,3,0,3/30,10.00,20.00,3.00
AMI Stadium,9.0,3,27,1,0,1/27,27.00,54.00,3.00
Basin Reserve,4.0,0,21,0,0,0/21,,,5.25
Bourda,9.5,0,33,3,0,3/33,11.00,19.67,3.36
Brabourne Stadium,9.0,1,29,1,0,1/29,29.00,54.00,3.22
Brisbane Cricket Ground,16.0,1,88,2,0,1/39,44.00,48.00,5.50
Carisbrook,7.0,0,23,1,0,1/23,23.00,42.00,3.29
Eden Park,14.0,0,74,1,0,1/46,74.00,84.00,5.29
Edgbaston,11.0,2,51,0,0,0/51,,,4.64
Lord's,10.1,0,41,2,0,2/41,20.50,30.50,4.03
M Chinnaswamy Stadium,6.0,0,27,0,0,0/27,,,4.50
MA Chidambaram Stadium,6.0,0,27,2,0,2/27,13.50,18.00,4.50
Melbourne Cricket Ground,57.2,5,208,6,0,2/34,34.67,57.33,3.63
Nehru Stadium (Margao),10.0,0,39,1,0,1/39,39.00,60.00,3.90
Old Trafford,9.5,1,40,1,0,1/40,40.00,59.00,4.07
Seddon Park,17.0,3,64,4,0,3/36,16.00,25.50,3.76
Sharjah Cricket Stadium,20.0,3,70,1,0,1/15,70.00,120.00,3.50
Sydney Cricket Ground,27.0,1,139,7,1,4/44,19.86,23.14,5.15
WACA Ground,20.0,1,84,2,0,1/35,42.00,60.00,4.20
Overall (19),273.1,22,1115,38,1,4/44,29.34,43.13,4.08
