0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,0,0,0,0,37,81,20.25,59.12,0,0
Brisbane Cricket Ground,3,3,0,0,0,1,45,58,19.33,73.42,1,0
Melbourne Cricket Ground,8,7,0,0,0,0,30,87,12.43,73.11,1,0
Sydney Cricket Ground,12,12,1,0,0,0,47,230,20.91,57.79,2,0
WACA Ground,2,2,1,0,0,0,26*,34,34.00,75.56,1,0
,,,,,,,,,,,,
