0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,19.0,2,81,2,0,2/28,40.50,57.00,4.26
Arun Jaitley Stadium,10.0,0,42,3,0,3/42,14.00,20.00,4.20
Keenan Stadium,5.0,0,27,1,0,1/27,27.00,30.00,5.40
Moti Bagh Stadium,8.0,1,31,1,0,1/31,31.00,48.00,3.88
Nehru Stadium (Guwahati),9.0,1,26,0,0,0/26,,,2.89
Nehru Stadium (Indore),3.0,0,31,0,0,0/31,,,10.33
Nehru Stadium (Pune),2.0,0,10,0,0,0/10,,,5.00
North Tasmania Cricket Association Ground,9.0,0,40,1,0,1/40,40.00,54.00,4.44
Wankhede Stadium,9.0,0,57,2,0,2/57,28.50,27.00,6.33
Overall (9),74.0,4,345,10,0,3/42,34.50,44.40,4.66
