0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Gymkhana Club Ground,1.1,1,4,0,0,,,,3.43
Lal Bahadur Shastri Stadium,1.0,0,14,0,0,0/14,,,14.00
Queens Sports Club,1.0,0,9,0,0,0/9,,,9.00
Overall (3),3.1,1,27,0,0,0/0,,,8.53
