0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,3.0,0,23,0,0,0/23,,,7.67
Buffalo Park,12.0,0,52,2,0,2/27,26.00,36.00,4.33
Eden Park,10.0,0,31,2,0,2/31,15.50,30.00,3.10
Gaddafi Stadium,4.0,0,24,0,0,0/24,,,6.00
Headingley,11.0,0,59,0,0,0/59,,,5.36
Jinnah Stadium (Sialkot),5.0,0,27,0,0,0/27,,,5.40
Kennington Oval,11.0,2,34,1,0,1/34,34.00,66.00,3.09
Mangaung Oval,10.0,0,54,0,0,0/54,,,5.40
Newlands,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Sharjah Cricket Stadium,37.5,2,183,2,0,2/44,91.50,113.50,4.84
St George's Park,6.3,1,26,0,0,0/26,,,4.00
SuperSport Park,5.0,0,35,0,0,0/35,,,7.00
Overall (12),125.2,5,590,8,0,2/27,73.75,94.00,4.71
