0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,38.0,4,167,9,0,3/16,18.56,25.33,4.39
Australia,10.0,1,57,3,0,3/57,19.00,20.00,5.70
Bangladesh,23.1,1,128,3,0,2/52,42.67,46.33,5.53
Bermuda,43.4,3,207,5,0,2/37,41.40,52.40,4.74
Canada,84.0,4,468,13,0,3/32,36.00,38.77,5.57
Ireland,49.5,1,297,3,0,1/24,99.00,99.67,5.96
Netherlands,43.0,1,220,5,0,3/35,44.00,51.60,5.12
New Zealand,1.0,0,5,0,0,0/5,,,5.00
Pakistan,7.0,0,65,0,0,0/65,,,9.29
Scotland,46.0,3,215,5,0,3/25,43.00,55.20,4.67
South Africa,20.0,0,113,4,0,3/59,28.25,30.00,5.65
Sri Lanka,5.0,0,26,0,0,0/26,,,5.20
Zimbabwe,97.2,8,617,20,1,4/61,30.85,29.20,6.34
Overall (13),468.0,26,2585,70,1,4/61,36.93,40.11,5.52
