0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,10.0,0,45,2,0,2/45,22.50,30.00,4.50
Bert Sutcliffe Oval,6.0,0,39,0,0,0/39,,,6.50
Castle Avenue,16.0,0,100,1,0,1/24,100.00,96.00,6.25
Civil Service Cricket Club,8.0,1,32,0,0,,,,4.00
"Cricket, Skating & Curling Club",8.0,1,29,1,0,1/19,29.00,48.00,3.63
Darren Sammy National Cricket Stadium,3.0,0,33,0,0,0/33,,,11.00
Diamond Oval,10.0,0,54,1,0,1/54,54.00,60.00,5.40
Eden Gardens,10.0,1,58,1,0,1/58,58.00,60.00,5.80
Gymkhana Club Ground,124.0,14,631,26,0,3/16,24.27,28.62,5.09
Hagley Oval,7.0,0,44,0,0,0/44,,,6.29
Harare Sports Club,44.5,0,269,12,1,4/61,22.42,22.42,6.00
Hazelaarweg,14.5,2,57,1,0,1/43,57.00,89.00,3.84
ICC Global Cricket Academy,19.0,1,92,4,0,2/38,23.00,28.50,4.84
Jaffrey Sports Club Ground,4.0,1,25,0,0,0/25,,,6.25
M Chinnaswamy Stadium,10.0,1,57,3,0,3/57,19.00,20.00,5.70
MA Chidambaram Stadium,1.0,0,5,0,0,0/5,,,5.00
Mahinda Rajapaksha International Cricket Stadium,7.0,0,65,0,0,0/65,,,9.29
Mangaung Oval,10.0,0,59,3,0,3/59,19.67,20.00,5.90
Mannofield Park,19.0,1,86,2,0,2/32,43.00,57.00,4.53
Maple Leaf North - West Ground,10.0,1,61,0,0,0/20,,,6.10
Mombasa Sports Ground,69.0,1,403,8,0,3/25,50.38,51.75,5.84
Queens Sports Club,4.3,0,29,0,0,0/29,,,6.44
R Premadasa Stadium,5.0,0,26,0,0,0/26,,,5.20
Ruaraka Sports Club Ground,4.0,0,38,0,0,0/38,,,9.50
Senwes Park,9.0,0,60,1,0,1/60,60.00,54.00,6.67
Sharjah Cricket Stadium,9.0,0,29,0,0,0/13,,,3.22
Sportpark Thurlede,15.5,1,106,1,0,1/50,106.00,95.00,6.69
VRA Ground,10.0,0,53,3,0,3/53,17.67,20.00,5.30
Overall (28),468.0,26,2585,70,1,4/61,36.93,40.11,5.52
