0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,19.3,1,90,4,0,2/43,22.50,29.25,4.62
Bangabandhu National Stadium,9.0,0,71,3,0,3/71,23.67,18.00,7.89
Basin Reserve,8.0,2,34,1,0,1/34,34.00,48.00,4.25
Bellerive Oval,9.0,0,38,2,0,2/38,19.00,27.00,4.22
Brisbane Cricket Ground,10.0,1,43,1,0,1/43,43.00,60.00,4.30
County Ground (Bristol),9.0,0,68,1,0,1/68,68.00,54.00,7.56
Eden Park,8.0,1,28,1,0,1/28,28.00,48.00,3.50
Edgbaston,10.0,0,52,0,0,0/52,,,5.20
Etihad Stadium,9.0,1,53,1,0,1/53,53.00,54.00,5.89
Green Park,10.0,1,39,2,0,2/39,19.50,30.00,3.90
Harare Sports Club,29.0,4,76,5,0,2/23,15.20,34.80,2.62
Headingley,7.0,0,27,1,0,1/27,27.00,42.00,3.86
Kennington Oval,29.2,2,136,6,0,3/32,22.67,29.33,4.64
Lord's,27.2,4,127,8,1,5/47,15.88,20.50,4.65
M Chinnaswamy Stadium,10.0,0,37,1,0,1/37,37.00,60.00,3.70
McLean Park,10.0,2,36,3,0,3/36,12.00,20.00,3.60
Melbourne Cricket Ground,20.2,0,103,2,0,1/26,51.50,61.00,5.07
Nehru Stadium (Guwahati),8.0,0,28,1,0,1/28,28.00,48.00,3.50
Nehru Stadium (Kochi),8.2,2,50,3,0,3/50,16.67,16.67,6.00
R Premadasa Stadium,19.0,3,82,6,1,5/45,13.67,19.00,4.32
Sharjah Cricket Stadium,33.0,0,167,4,0,2/40,41.75,49.50,5.06
Sinhalese Sports Club Ground,9.0,2,20,2,0,2/20,10.00,27.00,2.22
Sophia Gardens,10.0,0,40,1,0,1/40,40.00,60.00,4.00
St Lawrence Ground,9.0,0,46,1,0,1/46,46.00,54.00,5.11
Sydney Cricket Ground,23.0,0,107,3,0,1/17,35.67,46.00,4.65
The Rose Bowl,7.0,1,14,4,1,4/14,3.50,10.50,2.00
Westpac Stadium,10.0,1,62,0,0,0/62,,,6.20
Overall (27),370.5,28,1674,67,3,5/45,24.99,33.21,4.51
