0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,127.1,1,599,16,1,4/34,37.44,47.69,4.71
Bangladesh,71.0,3,290,7,1,6/31,41.43,60.86,4.08
Canada,9.0,0,41,0,0,0/41,,,4.56
India,125.0,1,731,11,0,2/45,66.45,68.18,5.85
Ireland,20.0,0,112,4,0,2/26,28.00,30.00,5.60
Kenya,7.0,0,33,2,0,2/33,16.50,21.00,4.71
Netherlands,8.0,0,46,1,0,1/46,46.00,48.00,5.75
New Zealand,128.2,2,624,24,2,4/15,26.00,32.08,4.86
Pakistan,61.0,1,310,7,0,2/23,44.29,52.29,5.08
Scotland,3.0,0,11,1,0,1/11,11.00,18.00,3.67
South Africa,88.0,0,446,8,0,2/20,55.75,66.00,5.07
Sri Lanka,87.0,2,431,12,0,2/29,35.92,43.50,4.95
West Indies,72.5,0,387,11,0,3/16,35.18,39.73,5.31
Zimbabwe,57.0,4,233,7,0,3/16,33.29,48.86,4.09
Overall (14),864.2,14,4294,111,4,6/31,38.68,46.72,4.97
