0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,1,1,1.00,25.00,0,0
Bellerive Oval,1,1,0,0,0,0,5,5,5.00,35.71,0,0
Brisbane Cricket Ground,1,1,1,0,1,0,56*,56,,88.89,1,0
Castle Avenue,1,1,0,0,0,0,1,1,1.00,12.50,0,0
Dubai International Cricket Stadium,1,1,0,0,0,0,13,13,13.00,92.86,0,0
Hagley Oval,1,1,0,0,0,0,17,17,17.00,65.38,0,0
Headingley,1,1,0,0,0,0,41,41,41.00,97.62,0,0
Lord's,1,1,0,0,0,0,43,43,43.00,75.44,1,0
Melbourne Cricket Ground,1,1,1,0,1,0,98*,98,,108.89,0,0
Old Trafford,2,2,0,1,0,0,101,113,56.50,85.61,0,0
Pallekele International Cricket Stadium,2,2,0,0,1,0,68,78,39.00,76.47,1,0
R Premadasa Stadium,2,2,0,0,1,0,90,92,46.00,81.42,0,0
Sharjah Cricket Stadium,1,1,1,0,1,0,67*,67,,97.10,0,0
Sheikh Zayed Stadium,2,2,1,0,1,0,60,69,69.00,76.67,1,0
Sydney Cricket Ground,2,2,1,0,0,1,8*,8,8.00,36.36,0,0
The Rose Bowl,1,1,0,0,0,0,49,49,49.00,96.08,0,0
The Village,2,1,0,0,0,0,25,25,25.00,59.52,0,0
WACA Ground,2,2,0,0,1,0,82,86,43.00,61.43,3,0
Westpac Stadium,2,2,0,0,0,1,25,25,12.50,89.29,0,0
Overall (19),27,26,5,1,7,2,101,887,42.24,80.13,7,0
