0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bay Oval,9.0,0,41,0,0,0/41,,,4.56
Bellerive Oval,7.1,0,51,3,0,3/51,17.00,14.33,7.12
Galle International Stadium,5.0,0,23,0,0,0/23,,,4.60
Hagley Oval,4.0,0,59,0,0,0/18,,,14.75
Mahinda Rajapaksha International Cricket Stadium,16.0,1,82,1,0,1/32,82.00,96.00,5.13
Pallekele International Cricket Stadium,24.0,1,143,2,0,2/39,71.50,72.00,5.96
R Premadasa Stadium,6.0,0,20,3,0,3/20,6.67,12.00,3.33
Saxton Oval,21.0,0,125,3,0,2/38,41.67,42.00,5.95
Sharjah Cricket Stadium,4.0,1,13,0,0,0/13,,,3.25
Sheikh Zayed Stadium,20.0,2,76,1,0,1/43,76.00,120.00,3.80
Shere Bangla National Stadium,23.0,2,74,4,0,2/6,18.50,34.50,3.22
Sydney Cricket Ground,2.0,0,29,0,0,0/29,,,14.50
Westpac Stadium,8.0,0,60,2,0,2/60,30.00,24.00,7.50
Overall (13),149.1,7,796,19,0,3/20,41.89,47.11,5.34
