0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,64.4,0,401,7,0,2/31,57.29,55.43,6.20
Bangladesh,4.0,0,24,0,0,,,,6.00
India,32.0,0,186,0,0,,,,5.81
Ireland,15.0,0,61,5,0,3/52,12.20,18.00,4.07
New Zealand,26.0,0,169,1,0,1/34,169.00,156.00,6.50
Pakistan,9.0,0,48,1,0,1/26,48.00,54.00,5.33
Scotland,5.0,0,27,1,0,1/27,27.00,30.00,5.40
South Africa,7.0,0,44,0,0,,,,6.29
Sri Lanka,45.0,0,250,1,0,1/22,250.00,270.00,5.56
West Indies,28.0,2,154,6,0,2/15,25.67,28.00,5.50
Overall (10),235.4,2,1364,22,0,3/52,62.00,64.27,5.79
