0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,1,0,0,0,0,5,5,5.00,55.56,0,0
Brisbane Cricket Ground,2,1,0,0,0,0,39,39,39.00,95.12,0,0
Melbourne Cricket Ground,2,1,1,0,0,0,7*,7,,43.75,1,0
Sydney Cricket Ground,1,0,0,0,0,0,0,0,,,0,0
WACA Ground,1,1,0,0,0,0,5,5,5.00,83.33,0,0
,,,,,,,,,,,,
