0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arnos Vale Ground,6.0,1,17,0,0,0/17,,,2.83
Bourda,8.0,0,28,1,0,1/28,28.00,48.00,3.50
Harare Sports Club,10.0,0,52,1,0,1/52,52.00,60.00,5.20
Queen's Park Oval,17.0,0,95,5,0,3/43,19.00,20.40,5.59
Rawalpindi Cricket Stadium,8.0,0,30,1,0,1/30,30.00,48.00,3.75
Sharjah Cricket Stadium,20.3,0,124,3,0,2/23,41.33,41.00,6.05
Overall (6),69.3,1,346,11,0,3/43,31.45,37.91,4.98
