0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,10.0,1,42,2,0,2/42,21.00,30.00,4.20
Bangabandhu National Stadium,8.0,0,55,0,0,0/55,,,6.88
Buffalo Park,7.0,0,23,2,0,2/23,11.50,21.00,3.29
Edgbaston,9.0,0,47,0,0,0/47,,,5.22
Headingley,8.2,1,34,3,0,3/34,11.33,16.67,4.08
Iqbal Stadium,9.0,1,41,0,0,0/41,,,4.56
Kennington Oval,16.0,1,73,5,1,4/44,14.60,19.20,4.56
Kingsmead,10.0,2,34,0,0,0/34,,,3.40
Lord's,27.2,2,130,4,0,2/36,32.50,41.00,4.76
Mangaung Oval,6.0,0,43,1,0,1/43,43.00,36.00,7.17
National Stadium (Karachi),9.0,0,45,0,0,0/45,,,5.00
Newlands,10.0,1,34,2,0,2/34,17.00,30.00,3.40
Old Trafford,10.0,0,50,0,0,0/50,,,5.00
Rawalpindi Cricket Stadium,10.0,0,33,3,0,3/33,11.00,20.00,3.30
Sardar Patel Stadium,6.0,0,37,1,0,1/37,37.00,36.00,6.17
St George's Park,9.0,0,47,2,0,2/47,23.50,27.00,5.22
Trent Bridge,10.0,0,38,2,0,2/38,19.00,30.00,3.80
Overall (17),174.4,9,806,27,1,4/44,29.85,38.81,4.61
