0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,151.3,8,745,31,0,3/18,24.03,29.32,4.92
Second,118.2,2,578,21,0,3/40,27.52,33.81,4.88
Overall,269.5,10,1323,52,0,3/18,25.44,31.13,4.90
