0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
India,5,4,0,0,0,1,41,47,11.75,39.50,1,0
New Zealand,1,1,0,0,0,0,1,1,1.00,16.67,0,0
Sri Lanka,3,3,0,0,0,0,18,37,12.33,42.05,0,0
West Indies,3,2,0,0,1,0,77,88,44.00,58.67,0,0
Zimbabwe,4,3,0,0,0,0,46,69,23.00,58.97,0,0
Overall (5),16,13,0,0,1,1,77,242,18.62,50.42,1,0
