0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,18.0,0,132,2,0,1/37,66.00,54.00,7.33
County Ground (Bristol),10.0,0,57,3,0,3/57,19.00,20.00,5.70
Darren Sammy National Cricket Stadium,5.0,0,44,0,0,0/44,,,8.80
Etihad Stadium,8.0,0,58,1,0,1/58,58.00,48.00,7.25
Gaddafi Stadium,10.0,0,46,0,0,0/46,,,4.60
Lord's,6.0,0,25,0,0,0/25,,,4.17
McLean Park,12.0,1,63,1,0,1/42,63.00,72.00,5.25
National Stadium (Karachi),7.0,0,49,2,0,2/49,24.50,21.00,7.00
Queenstown Events Centre,10.0,0,49,1,0,1/49,49.00,60.00,4.90
R Premadasa Stadium,14.0,1,80,2,0,2/55,40.00,42.00,5.71
Sharjah Cricket Stadium,25.3,1,131,3,0,2/32,43.67,51.00,5.14
Sheikh Zayed Stadium,7.0,0,54,1,0,1/54,54.00,42.00,7.71
Sophia Gardens,8.2,0,41,3,0,3/41,13.67,16.67,4.92
SuperSport Park,9.0,0,50,0,0,0/50,,,5.56
University Oval,10.0,2,43,3,0,3/43,14.33,20.00,4.30
Wanderers Stadium,18.0,1,78,5,1,4/44,15.60,21.60,4.33
Westpac Stadium,7.0,0,38,1,0,1/38,38.00,42.00,5.43
Overall (17),184.5,6,1038,28,1,4/44,37.07,39.61,5.62
