0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,52.5,1,298,8,1,4/51,37.25,39.63,5.64
India,19.0,0,169,1,0,1/42,169.00,114.00,8.89
Pakistan,10.2,0,57,5,1,5/46,11.40,12.40,5.52
South Africa,62.3,3,365,9,0,3/55,40.56,41.67,5.84
Sri Lanka,13.0,0,65,4,0,3/44,16.25,19.50,5.00
West Indies,13.0,0,101,3,0,2/62,33.67,26.00,7.77
Zimbabwe,77.1,6,341,16,1,5/39,21.31,28.94,4.42
Overall (7),247.5,10,1396,46,3,5/39,30.35,32.33,5.63
