0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,10.0,1,49,3,0,3/49,16.33,20.00,4.90
Arbab Niaz Stadium,9.4,1,43,1,0,1/43,43.00,58.00,4.45
Bellerive Oval,10.0,1,38,4,1,4/38,9.50,15.00,3.80
Brisbane Cricket Ground,10.0,2,52,1,0,1/52,52.00,60.00,5.20
Buffalo Park,18.0,2,78,2,0,2/44,39.00,54.00,4.33
Captain Roop Singh Stadium,9.0,0,41,1,0,1/41,41.00,54.00,4.56
Edgbaston,11.0,1,42,0,0,0/42,,,3.82
Gaddafi Stadium,10.0,1,41,1,0,1/41,41.00,60.00,4.10
Gymkhana Club Ground,6.0,0,44,0,0,0/44,,,7.33
Harare Sports Club,18.0,3,61,4,0,2/19,15.25,27.00,3.39
Iqbal Stadium,19.0,5,61,2,0,1/30,30.50,57.00,3.21
Jawaharlal Nehru Stadium (Delhi),10.0,1,50,0,0,0/50,,,5.00
Kingsmead,47.0,7,195,9,1,4/10,21.67,31.33,4.15
Mangaung Oval,35.0,3,145,4,0,3/40,36.25,52.50,4.14
National Stadium (Karachi),20.0,0,89,2,0,1/42,44.50,60.00,4.45
Newlands,48.0,5,171,6,1,4/47,28.50,48.00,3.56
Old Trafford,9.0,2,20,1,0,1/20,20.00,54.00,2.22
Rawalpindi Cricket Stadium,39.3,2,157,7,0,3/50,22.43,33.86,3.97
Sharjah Cricket Stadium,36.0,3,112,6,0,3/19,18.67,36.00,3.11
St George's Park,36.1,6,123,7,0,3/22,17.57,31.00,3.40
SuperSport Park,34.1,3,162,9,0,3/26,18.00,22.78,4.74
Sydney Cricket Ground,10.0,0,23,3,0,3/23,7.67,20.00,2.30
WACA Ground,17.0,2,66,3,0,2/20,22.00,34.00,3.88
Wanderers Stadium,28.0,2,112,3,0,2/33,37.33,56.00,4.00
Overall (24),500.3,53,1975,79,3,4/10,25.00,38.01,3.95
