0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,99.5,12,365,24,2,4/10,15.21,24.96,3.66
England,67.3,5,250,7,0,2/30,35.71,57.86,3.70
India,114.0,10,462,14,0,3/56,33.00,48.86,4.05
Netherlands,10.0,0,38,2,0,2/38,19.00,30.00,3.80
New Zealand,64.0,11,265,13,1,4/38,20.38,29.54,4.14
Pakistan,80.0,9,365,11,0,3/19,33.18,43.64,4.56
Sri Lanka,17.0,2,59,3,0,3/22,19.67,34.00,3.47
United Arab Emirates,10.0,0,39,0,0,0/39,,,3.90
West Indies,20.0,1,67,1,0,1/42,67.00,120.00,3.35
Zimbabwe,18.1,3,65,4,0,2/19,16.25,27.25,3.58
Overall (10),500.3,53,1975,79,3,4/10,25.00,38.01,3.95
