0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,14.0,1,63,0,0,,,,4.50
Bangladesh,52.2,1,227,8,1,4/38,28.38,39.25,4.34
Canada,9.0,0,41,2,0,2/41,20.50,27.00,4.56
England,6.0,1,23,0,0,0/23,,,3.83
India,52.0,2,303,8,0,3/14,37.88,39.00,5.83
Pakistan,15.0,1,71,0,0,,,,4.73
South Africa,52.0,4,241,3,0,1/15,80.33,104.00,4.63
Sri Lanka,35.0,0,200,2,0,1/13,100.00,105.00,5.71
West Indies,54.0,4,224,6,0,3/15,37.33,54.00,4.15
Zimbabwe,83.3,7,414,10,0,2/24,41.40,50.10,4.96
Overall (10),372.5,21,1807,39,1,4/38,46.33,57.36,4.85
