0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,20,19,1,0,1,2,58,316,17.56,60.08,19,0
Australia,4,4,1,0,0,0,14,19,6.33,40.43,1,1
Bangladesh,5,3,0,0,1,0,60,78,26.00,89.66,6,0
Canada,4,4,1,0,1,1,56*,138,46.00,77.53,3,0
England,7,7,1,0,0,0,13,43,7.17,48.86,4,0
India,2,2,0,0,0,0,13,19,9.50,61.29,0,0
Kenya,8,8,1,0,1,1,51*,150,21.43,62.24,4,2
Netherlands,6,6,1,1,0,0,113,197,39.40,81.74,5,1
New Zealand,3,3,0,0,0,0,30,81,27.00,86.17,2,0
Pakistan,6,6,0,0,0,0,33,110,18.33,74.32,3,0
Papua New Guinea,1,1,1,0,0,0,12*,12,,80.00,0,0
Scotland,12,10,2,0,1,0,51,232,29.00,72.96,11,4
South Africa,3,3,0,0,0,1,31,34,11.33,49.28,2,0
Sri Lanka,3,3,0,0,0,0,11,15,5.00,83.33,4,0
United Arab Emirates,5,4,1,0,2,0,80,166,55.33,89.25,2,0
West Indies,7,7,1,0,2,0,62,180,30.00,73.17,3,1
Zimbabwe,9,9,1,0,3,1,70*,282,35.25,81.27,4,1
Overall (17),105,99,12,1,12,6,113,2072,23.82,71.94,73,10
