0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,3.0,1,26,1,0,1/26,26.00,18.00,8.67
County Ground (Chelmsford),2.0,0,7,0,0,0/7,,,3.50
Jawaharlal Nehru Stadium (Delhi),10.0,1,48,2,0,2/48,24.00,30.00,4.80
Lord's,3.0,0,7,0,0,0/7,,,2.33
Moti Bagh Stadium,10.0,1,29,1,0,1/29,29.00,60.00,2.90
Nehru Stadium (Indore),2.0,0,16,0,0,0/16,,,8.00
Old Trafford,12.0,1,28,1,0,1/28,28.00,72.00,2.33
Sardar Patel Stadium,9.0,0,51,0,0,0/51,,,5.67
Sharjah Cricket Stadium,14.0,0,61,2,0,1/19,30.50,42.00,4.36
Overall (9),65.0,4,273,7,0,2/48,39.00,55.71,4.20
