0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,50.0,3,218,10,0,2/17,21.80,30.00,4.36
India,44.3,2,268,9,1,4/62,29.78,29.67,6.02
South Africa,18.0,1,85,0,0,0/40,,,4.72
Sri Lanka,13.5,1,63,1,0,1/37,63.00,83.00,4.55
Zimbabwe,28.0,0,166,7,1,4/53,23.71,24.00,5.93
Overall (5),154.2,7,800,27,2,4/53,29.63,34.30,5.18
