0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,73.0,5,332,17,2,4/53,19.53,25.76,4.55
Second,81.2,2,468,10,0,2/40,46.80,48.80,5.75
Overall,154.2,7,800,27,2,4/53,29.63,34.30,5.18
