0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,5.0,0,51,1,0,1/51,51.00,30.00,10.20
"Cricket, Skating & Curling Club",24.0,0,131,3,0,2/60,43.67,48.00,5.46
Darren Sammy National Cricket Stadium,10.0,0,58,2,0,2/58,29.00,30.00,5.80
Mombasa Sports Ground,20.0,3,71,4,0,3/24,17.75,30.00,3.55
Queen's Park Oval,17.0,1,76,3,0,2/32,25.33,34.00,4.47
Ruaraka Sports Club Ground,8.0,0,41,0,0,0/16,,,5.13
Senwes Park,15.0,0,72,3,0,2/38,24.00,30.00,4.80
Willowmoore Park,17.0,1,69,2,0,1/26,34.50,51.00,4.06
Overall (8),116.0,5,569,18,0,3/24,31.61,38.67,4.91
