0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Sri Lanka,3,3,1,0,0,0,27*,39,19.50,44.83,2,0
West Indies,4,3,0,0,0,0,17,40,13.33,47.06,0,0
Overall (2),7,6,1,0,0,0,27*,79,15.80,45.93,2,0
