0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,19.0,1,94,2,0,1/37,47.00,57.00,4.95
Bulawayo Athletic Club,13.0,0,64,1,0,1/34,64.00,78.00,4.92
Grange Cricket Club,9.0,0,50,0,0,0/50,,,5.56
Harare Sports Club,22.0,2,75,2,0,1/26,37.50,66.00,3.41
ICC Global Cricket Academy,6.0,0,32,0,0,0/32,,,5.33
Old Hararians Sports Club,5.0,0,21,0,0,0/21,,,4.20
Queens Sports Club,42.2,0,192,6,0,3/29,32.00,42.33,4.54
Sharjah Cricket Stadium,11.0,0,30,3,0,2/15,10.00,22.00,2.73
Overall (8),127.2,3,558,14,0,3/29,39.86,54.57,4.38
