0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,55,0,0,0/10,,,5.50
AMI Stadium,5.0,0,30,0,0,0/30,,,6.00
Arnos Vale Ground,7.0,0,46,1,0,1/46,46.00,42.00,6.57
Arun Jaitley Stadium,10.0,0,28,1,0,1/28,28.00,60.00,2.80
Bangabandhu National Stadium,48.0,3,207,2,0,2/24,103.50,144.00,4.31
Basin Reserve,2.0,0,19,0,0,0/19,,,9.50
Bellerive Oval,1.0,0,10,0,0,0/10,,,10.00
Boland Park,7.0,2,33,0,0,0/33,,,4.71
Brisbane Cricket Ground,3.0,0,10,0,0,0/10,,,3.33
Buffalo Park,6.0,0,31,0,0,0/31,,,5.17
Captain Roop Singh Stadium,7.0,1,29,0,0,0/11,,,4.14
County Ground (Hove),2.0,0,10,0,0,0/10,,,5.00
"Cricket, Skating & Curling Club",49.0,5,202,6,0,3/43,33.67,49.00,4.12
Eden Gardens,6.0,0,41,1,0,1/41,41.00,36.00,6.83
Eden Park,2.0,0,19,0,0,0/19,,,9.50
Gaddafi Stadium,2.0,0,22,0,0,0/22,,,11.00
Galle International Stadium,4.0,0,18,0,0,0/18,,,4.50
Grace Road,2.0,0,11,0,0,0/11,,,5.50
Gymkhana Club Ground,16.0,1,79,1,0,1/26,79.00,96.00,4.94
Harare Sports Club,7.0,0,48,1,0,1/48,48.00,42.00,6.86
Indira Priyadarshini Stadium,6.0,0,37,0,0,0/37,,,6.17
Kallang Ground,4.0,0,36,0,0,,,,9.00
Kennington Oval,7.0,0,43,2,0,2/43,21.50,21.00,6.14
Kensington Oval,2.0,0,7,0,0,0/7,,,3.50
Kingsmead,10.3,0,65,2,0,2/63,32.50,31.50,6.19
M Chinnaswamy Stadium,18.0,0,81,4,0,2/24,20.25,27.00,4.50
MA Chidambaram Stadium,9.0,0,50,1,0,1/50,50.00,54.00,5.56
Madhavrao Scindia Cricket Ground,2.0,0,20,0,0,0/20,,,10.00
Mangaung Oval,8.0,0,40,0,0,0/40,,,5.00
McLean Park,6.0,0,33,1,0,1/33,33.00,36.00,5.50
Melbourne Cricket Ground,3.0,0,19,1,0,1/19,19.00,18.00,6.33
National Stadium (Karachi),6.0,0,23,0,0,0/23,,,3.83
Nehru Stadium (Guwahati),11.0,0,42,5,1,5/22,8.40,13.20,3.82
Nehru Stadium (Kochi),1.0,0,12,0,0,0/12,,,12.00
Nehru Stadium (Margao),5.2,1,29,0,0,0/29,,,5.44
Nehru Stadium (Pune),10.0,0,45,2,0,2/45,22.50,30.00,4.50
Niaz Stadium,5.0,0,14,1,0,1/14,14.00,30.00,2.80
Old Trafford,8.0,1,31,0,0,0/31,,,3.88
Owen Delany Park,4.0,0,36,1,0,1/36,36.00,24.00,9.00
Punjab Cricket Association IS Bindra Stadium,24.0,0,101,3,0,2/45,33.67,48.00,4.21
Queen's Park Oval,6.2,0,32,0,0,0/7,,,5.05
Queens Sports Club,21.0,1,107,1,0,1/36,107.00,126.00,5.10
R Premadasa Stadium,40.5,1,214,4,0,2/29,53.50,61.25,5.24
Reliance Stadium,3.0,0,12,0,0,0/12,,,4.00
Sharjah Cricket Stadium,85.4,5,414,2,0,1/6,207.00,257.00,4.83
Sinhalese Sports Club Ground,42.1,2,172,9,0,3/13,19.11,28.11,4.08
St George's Park,10.0,0,34,2,0,2/34,17.00,30.00,3.40
SuperSport Park,7.0,1,18,2,0,2/18,9.00,21.00,2.57
Sydney Cricket Ground,2.0,1,1,0,0,0/1,,,0.50
The Cooper Associates County Ground,9.3,0,31,5,1,5/31,6.20,11.40,3.26
Trent Bridge,4.0,0,27,1,0,1/27,27.00,24.00,6.75
Vidarbha Cricket Association Ground,1.0,0,6,0,0,0/6,,,6.00
WACA Ground,15.0,1,69,3,0,2/37,23.00,30.00,4.60
Wankhede Stadium,24.0,2,105,4,0,2/40,26.25,36.00,4.38
Willowmoore Park,5.0,0,31,0,0,0/31,,,6.20
Overall (55),622.2,28,2985,69,2,5/22,43.26,54.12,4.80
