0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,10,10,0,0,1,1,64,257,25.70,69.46,2,0
Bellerive Oval,3,3,1,0,0,0,45*,98,49.00,79.67,0,0
Berri Oval,1,1,0,0,0,0,24,24,24.00,60.00,0,0
Brisbane Cricket Ground,3,3,1,0,0,1,25,26,13.00,86.67,2,0
Eastern Oval,1,1,0,0,0,0,36,36,36.00,70.59,0,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,9,9,0,0,3,0,76,322,35.78,71.71,5,0
Sydney Cricket Ground,6,6,0,0,0,1,41,125,20.83,72.67,1,0
WACA Ground,8,8,2,0,2,1,71*,183,30.50,68.28,0,0
,,,,,,,,,,,,
