0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,61.1,9,253,10,0,2/9,25.30,36.70,4.14
England,16.0,0,102,1,0,1/36,102.00,96.00,6.38
India,29.0,3,114,3,0,1/16,38.00,58.00,3.93
Pakistan,39.5,1,198,6,0,2/17,33.00,39.83,4.97
Sri Lanka,52.0,8,210,8,0,2/20,26.25,39.00,4.04
West Indies,17.0,0,71,1,0,1/26,71.00,102.00,4.18
Zimbabwe,1.0,0,6,0,0,,,,6.00
Overall (7),216.0,21,954,29,0,2/9,32.90,44.69,4.42
