0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,16/01/1998,New Zealand,WACA Ground,S P Fleming (c †M V Boucher),10.0,2/31,,30.00,3.10,1,15.50
,,,,A C Parore (c †M V Boucher),,,,,,2,
2.0,22/03/2000,India,Sharjah Cricket Stadium,A B Agarkar (b),10.0,3/36,,24.00,3.35,3,13.40
,,,,M Azharuddin (c †M V Boucher),,,,,,4,
,,,,S B Joshi (b),,,,,,5,
3.0,24/03/2000,Pakistan,Sharjah Cricket Stadium,Waqar Younis (c N Boje),9.0,1/38,,29.00,3.62,6,17.50
4.0,27/03/2000,India,Sharjah Cricket Stadium,B K V Prasad (c †M V Boucher),8.5,1/25,,32.43,3.44,7,18.57
5.0,12/04/2000,Australia,Kingsmead,S K Warne (c †M V Boucher),10.0,4/56,,26.09,3.89,8,16.91
,,,,A Symonds (c †M V Boucher),,,,,,9,
,,,,S R Waugh (c †M V Boucher),,,,,,10,
,,,,M G Bevan (c †M V Boucher),,,,,,11,
6.0,14/04/2000,Australia,Newlands,D R Martyn (b),6.0,1/27,,26.92,3.96,12,17.75
7.0,16/04/2000,Australia,Wanderers Stadium,,10.0,0/30,,31.92,3.81,,20.25
8.0,06/07/2000,Sri Lanka,Galle International Stadium,D A Gunawardene (c †M V Boucher),8.0,1/42,,33.15,3.97,13,21.92
9.0,08/07/2000,Pakistan,R Premadasa Stadium,Saeed Anwar (lbw),6.0,1/30,,33.36,4.05,14,22.50
10.0,11/07/2000,Sri Lanka,Sinhalese Sports Club Ground,,5.0,0/35,,35.50,4.23,,25.00
11.0,20/08/2000,Australia,Etihad Stadium,A C Gilchrist (c N D McKenzie),6.0,1/19,,35.53,4.15,15,24.60
12.0,23/08/2000,Pakistan,Kallang Ground,,6.0,0/27,,37.93,4.18,,26.40
13.0,01/11/2000,New Zealand,Kingsmead,C D McMillan (c †M V Boucher),8.0,2/21,,36.29,4.06,16,24.53
,,,,S P Fleming (lbw),,,,,,17,
14.0,15/12/2000,Sri Lanka,St George's Park,D P M D Jayawardene (c †M V Boucher),5.0,1/44,,35.94,4.28,18,25.61
15.0,17/12/2000,Sri Lanka,Buffalo Park,M S Atapattu (c †M V Boucher),10.0,2/38,,35.35,4.23,19,24.95
,,,,K C Sangakkara (c A J Hall),,,,,,20,
16.0,09/01/2001,Sri Lanka,Boland Park,,8.0,0/40,,37.75,4.28,,26.95
17.0,11/01/2001,Sri Lanka,Newlands,K Weeraratne (b),8.2,5/37,,32.20,4.29,21,23.04
,,,,G P Wickramasinghe (c †M V Boucher),,,,,,22,
,,,,K C Sangakkara (c †M V Boucher),,,,,,23,
,,,,M Muralitharan (c †M V Boucher),,,,,,24,
