0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,27/11/1986,India,Sharjah Cricket Stadium,S M Gavaskar (c †R G De Alwis),8.0,2/32,,24.00,4.00,1,16.00
,,,,R Lamba (b),,,,,,2,
2.0,02/12/1986,Pakistan,Sharjah Cricket Stadium,Mohsin Khan (b),8.0,1/29,,32.00,3.81,3,20.33
3.0,03/12/1986,West Indies,Sharjah Cricket Stadium,,7.0,0/36,,46.00,4.22,,32.33
4.0,13/01/1987,India,Arun Jaitley Stadium,M Azharuddin (c A Ranatunga),10.0,1/48,,49.50,4.39,4,36.25
5.0,15/01/1987,India,Moti Bagh Stadium,M Azharuddin (lbw),10.0,5/57,,28.67,4.70,5,22.44
,,,,S M Gavaskar (c L R D Mendis),,,,,,6,
,,,,C S Pandit (c sub),,,,,,7,
,,,,R J Shastri (c L R D Mendis),,,,,,8,
,,,,D B Vengsarkar (c sub),,,,,,9,
6.0,17/01/1987,India,Wankhede Stadium,R Lamba (c sub),10.0,1/68,,31.80,5.09,10,27.00
7.0,02/01/1988,Australia,WACA Ground,,9.0,0/38,,37.20,4.97,,30.80
8.0,05/01/1988,New Zealand,Sydney Cricket Ground,M D Crowe (c P A de Silva),10.0,1/37,,39.27,4.79,11,31.36
9.0,09/01/1988,New Zealand,Adelaide Oval,,10.0,0/39,,44.73,4.68,,34.91
10.0,10/01/1988,Australia,Adelaide Oval,D M Jones (c A P Gurusinha),10.0,1/44,,46.00,4.65,12,35.67
11.0,12/01/1988,New Zealand,Bellerive Oval,,10.0,0/43,,51.00,4.62,,39.25
12.0,14/01/1988,Australia,Melbourne Cricket Ground,G C Dyer (c R S Madugalle),10.0,4/39,,42.00,4.55,13,31.88
,,,,G R Marsh (c †R G De Alwis),,,,,,14,
,,,,C J McDermott (c A P Gurusinha),,,,,,15,
,,,,S R Waugh (c †R G De Alwis),,,,,,16,
13.0,16/01/1988,New Zealand,Brisbane Cricket Ground,K R Rutherford (b),8.0,1/32,,42.35,4.52,17,31.88
14.0,19/01/1988,Australia,Sydney Cricket Ground,A I C Dodemaide (c S M S Kaluperuma),9.3,1/43,,43.17,4.52,18,32.50
15.0,25/03/1988,India,Sharjah Cricket Stadium,,9.0,0/41,,46.17,4.52,,34.78
16.0,29/03/1988,New Zealand,Sharjah Cricket Stadium,,7.0,0/41,,48.50,4.58,,37.06
17.0,31/03/1988,New Zealand,Sharjah Cricket Stadium,,10.0,0/65,,51.83,4.71,,40.67
18.0,04/09/1988,England,Kennington Oval,G A Gooch (c P A de Silva),10.0,3/40,,47.29,4.66,19,36.76
,,,,A J Lamb (c sub),,,,,,20,
,,,,R A Smith (c †D S B Kuruppu),,,,,,21,
