0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,10.0,2,25,2,0,2/25,12.50,30.00,2.50
Basin Reserve,15.0,2,75,6,1,4/40,12.50,15.00,5.00
Bay Oval,76.1,6,426,16,0,3/43,26.63,28.56,5.59
Cobham Oval (New),10.0,2,48,0,0,0/48,,,4.80
Dr YS Rajasekhara Reddy Cricket Stadium,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Dubai International Cricket Stadium,10.0,0,80,1,0,1/80,80.00,60.00,8.00
Eden Park,53.2,3,280,14,1,5/27,20.00,22.86,5.25
Edgbaston,34.0,0,194,7,1,4/55,27.71,29.14,5.71
Green Park,10.0,0,81,0,0,0/81,,,8.10
Hagley Oval,70.0,5,367,17,1,7/34,21.59,24.71,5.24
JSCA International Stadium Complex,9.4,1,48,2,0,2/48,24.00,29.00,4.97
Kennington Oval,20.0,1,97,4,0,2/44,24.25,30.00,4.85
Lord's,20.0,1,118,4,1,4/51,29.50,30.00,5.90
Maharashtra Cricket Association Stadium,10.0,0,54,0,0,0/54,,,5.40
Mahinda Rajapaksha International Cricket Stadium,12.0,0,55,2,0,1/23,27.50,36.00,4.58
Manuka Oval,10.0,0,80,1,0,1/80,80.00,60.00,8.00
McLean Park,43.0,4,183,7,0,3/34,26.14,36.86,4.26
Melbourne Cricket Ground,20.0,1,89,4,0,3/49,22.25,30.00,4.45
Old Trafford,20.0,3,72,6,1,4/30,12.00,20.00,3.60
Pallekele International Cricket Stadium,11.0,0,55,1,0,1/26,55.00,66.00,5.00
Punjab Cricket Association IS Bindra Stadium,10.0,0,73,0,0,0/73,,,7.30
Riverside Ground,10.0,0,56,2,0,2/56,28.00,30.00,5.60
Saxton Oval,18.4,0,80,3,0,2/26,26.67,37.33,4.29
Seddon Park,77.0,9,414,18,2,6/33,23.00,25.67,5.38
Sheikh Zayed Stadium,20.0,1,114,3,0,3/54,38.00,40.00,5.70
Sophia Gardens,29.0,0,148,3,0,1/44,49.33,58.00,5.10
Sydney Cricket Ground,10.0,1,51,2,0,2/51,25.50,30.00,5.10
The Cooper Associates County Ground,10.0,0,34,0,0,0/34,,,3.40
University Oval,50.2,5,206,16,2,5/17,12.88,18.88,4.09
Wankhede Stadium,10.0,1,35,4,1,4/35,8.75,15.00,3.50
Warner Park,26.3,2,121,3,0,2/45,40.33,53.00,4.57
Westpac Stadium,68.2,8,300,14,1,4/44,21.43,29.29,4.39
Overall (32),814.0,58,4111,164,12,7/34,25.07,29.78,5.05
