0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,11/04/2001,Zimbabwe,Queens Sports Club,c D D Ebrahim b B C Strang,9,8,112.50,,9,9.00,112.50
2,23/11/2001,Zimbabwe,MA Aziz Stadium,run out,7,13,53.85,,16,8.00,76.19
3,25/11/2001,Zimbabwe,Bangabandhu National Stadium,b T J Friend,14,21,66.67,,30,10.00,71.43
4,26/11/2001,Zimbabwe,Bangabandhu National Stadium,b D A Marillier,16,14,114.29,,46,11.50,82.14
5,04/08/2002,Sri Lanka,Sinhalese Sports Club Ground,c K H Fernando b M Muralitharan,36,53,67.92,,82,16.40,75.23
6,05/08/2002,Sri Lanka,Sinhalese Sports Club Ground,c †K C Sangakkara b W P U J C Vaas,4,9,44.44,,86,14.33,72.88
7,07/08/2002,Sri Lanka,R Premadasa Stadium,c U D U Chandana b K H Fernando,10,11,90.91,,96,13.71,74.42
8,23/09/2002,New Zealand,Sinhalese Sports Club Ground,c S B Styris b S E Bond,1,8,12.50,,97,12.13,70.80
9,29/11/2002,West Indies,MA Aziz Stadium,c C H Gayle b V C Drakes,29,25,116.00,,126,14.00,77.78
10,02/12/2002,West Indies,Bangabandhu National Stadium,c W W Hinds b M V Nagamootoo,44,74,59.46,,170,17.00,72.03
11,03/12/2002,West Indies,Bangabandhu National Stadium,c W W Hinds b V C Drakes,1,2,50.00,,171,15.55,71.85
12,14/02/2003,Sri Lanka,City Oval,c & b W P U J C Vaas,0,1,0.00,,171,14.25,71.55
13,18/02/2003,West Indies,Willowmoore Park,not out,8*,4,200.00,,179,14.92,73.66
14,22/02/2003,South Africa,Mangaung Oval,c †M V Boucher b M Ntini,6,10,60.00,,185,14.23,73.12
15,26/02/2003,New Zealand,Diamond Oval,c & b S E Bond,56,82,68.29,,241,17.21,71.94
16,01/03/2003,Kenya,Wanderers Stadium,lbw b M A Suji,1,9,11.11,,242,16.13,70.35
17,11/04/2003,India,Bangabandhu National Stadium,c V Sehwag b A M Salvi,5,10,50.00,,247,15.44,69.77
18,14/04/2003,South Africa,Bangabandhu National Stadium,c †M V Boucher b P R Adams,52,93,55.91,,299,17.59,66.89
19,16/04/2003,India,Bangabandhu National Stadium,b A B Agarkar,7,12,58.33,,306,17.00,66.67
20,17/04/2003,South Africa,Bangabandhu National Stadium,lbw b S M Pollock,13,33,39.39,,319,16.79,64.84
21,06/08/2003,Australia,Marrara Cricket Ground,b I J Harvey,4,8,50.00,,323,16.15,64.60
22,09/09/2003,Pakistan,Multan Cricket Stadium,lbw b Umar Gul,0,1,0.00,,323,15.38,64.47
23,12/09/2003,Pakistan,Iqbal Stadium,c Inzamam-ul-Haq b Umar Gul,3,5,60.00,,326,14.82,64.43
24,15/09/2003,Pakistan,Gaddafi Stadium,c Inzamam-ul-Haq b Umar Gul,0,3,0.00,,326,14.17,64.05
25,10/03/2004,Zimbabwe,Harare Sports Club,not out,51*,32,159.38,,377,16.39,69.69
26,12/03/2004,Zimbabwe,Harare Sports Club,c B G Rogers b R W Price,31,38,81.58,,408,17.00,70.47
27,14/03/2004,Zimbabwe,Harare Sports Club,c †T Taibu b R W Price,0,2,0.00,,408,16.32,70.22
28,15/05/2004,West Indies,Arnos Vale Ground,c †R D Jacobs b F H Edwards,17,31,54.84,,425,16.35,69.44
29,16/05/2004,West Indies,Arnos Vale Ground,c D R Smith b F H Edwards,0,4,0.00,,425,15.74,68.99
30,19/05/2004,West Indies,National Cricket Stadium (Grenada),c I D R Bradshaw b T L Best,3,13,23.08,,428,15.29,68.04
31,16/07/2004,Hong Kong,Sinhalese Sports Club Ground,c A N French b Afzaal Haider,9,13,69.23,,437,15.07,68.07
32,17/07/2004,Pakistan,Sinhalese Sports Club Ground,c †Moin Khan b Mohammad Sami,12,30,40.00,,449,14.97,66.82
33,21/07/2004,India,Sinhalese Sports Club Ground,run out,35,69,50.72,,484,15.61,65.32
34,23/07/2004,Sri Lanka,R Premadasa Stadium,run out,66,120,55.00,,550,17.19,63.88
35,29/07/2004,Pakistan,R Premadasa Stadium,lbw b Mohammad Sami,0,5,0.00,,550,16.67,63.51
36,12/09/2004,South Africa,Edgbaston,c J H Kallis b C K Langeveldt,4,6,66.67,,554,16.29,63.53
37,15/09/2004,West Indies,The Rose Bowl,c M V Dillon b I D R Bradshaw,10,8,125.00,,564,16.11,64.09
38,02/11/2004,New Zealand,MA Aziz Stadium,c †B B McCullum b K D Mills,2,9,22.22,,566,15.72,63.67
39,05/11/2004,New Zealand,Bangabandhu National Stadium,c J E C Franklin b S B Styris,17,15,113.33,,583,15.76,64.49
40,07/11/2004,New Zealand,Bangabandhu National Stadium,c M S Sinclair b D L Vettori,13,30,43.33,,596,15.68,63.81
41,23/12/2004,India,MA Aziz Stadium,c S C Ganguly b Joginder Sharma,2,4,50.00,,598,15.33,63.75
42,26/12/2004,India,Bangabandhu National Stadium,c & b M Kartik,28,41,68.29,,626,15.65,63.94
43,27/12/2004,India,Bangabandhu National Stadium,run out,32,34,94.12,,658,16.05,64.96
44,20/01/2005,Zimbabwe,Bangabandhu National Stadium,c H Masakadza b P Utseya,42,75,56.00,,700,16.67,64.34
45,24/01/2005,Zimbabwe,MA Aziz Stadium,c B R M Taylor b P Utseya,13,31,41.94,,713,16.58,63.72
46,26/01/2005,Zimbabwe,MA Aziz Stadium,b B G Rogers,11,12,91.67,,724,16.45,64.01
47,29/01/2005,Zimbabwe,Bangabandhu National Stadium,c S Matsikenyeri b C B Mpofu,35,49,71.43,,759,16.87,64.32
48,31/01/2005,Zimbabwe,Bangabandhu National Stadium,did not bat,-,-,-,,759,16.87,64.32
49,16/06/2005,England,Kennington Oval,c A Flintoff b J Lewis,0,1,0.00,,759,16.50,64.27
50,18/06/2005,Australia,Sophia Gardens,c G B Hogg b J N Gillespie,100,101,99.01,,859,18.28,67.00
51,21/06/2005,England,Trent Bridge,b P D Collingwood,94,52,180.77,,953,19.85,71.44
52,25/06/2005,Australia,Old Trafford,c & b A Symonds,58,86,67.44,,1011,20.63,71.20
53,26/06/2005,England,Headingley,c M E Trescothick b A Flintoff,0,1,0.00,,1011,20.22,71.15
54,30/06/2005,Australia,St Lawrence Ground,b B Lee,7,4,175.00,,1018,19.96,71.44
55,17/08/2005,ACA Africa XI,SuperSport Park,c S O Tikolo b S M Pollock,0,1,0.00,,1018,19.58,71.39
56,21/08/2005,ACA Africa XI,Kingsmead,did not bat,-,-,-,,1018,19.58,71.39
57,31/08/2005,Sri Lanka,Sinhalese Sports Club Ground,c M S Atapattu b C R D Fernando,4,4,100.00,,1022,19.28,71.47
58,02/09/2005,Sri Lanka,R Premadasa Stadium,c U D U Chandana b T M Dilshan,31,54,57.41,,1053,19.50,70.96
59,04/09/2005,Sri Lanka,R Premadasa Stadium,lbw b C R D Fernando,0,3,0.00,,1053,19.15,70.81
60,20/02/2006,Sri Lanka,Shaheed Chandu Stadium,c †K C Sangakkara b M F Maharoof,4,7,57.14,,1057,18.88,70.75
61,22/02/2006,Sri Lanka,Shaheed Chandu Stadium,c C M Bandara b K H Fernando,51,71,71.83,,1108,19.44,70.80
62,25/02/2006,Sri Lanka,Zahur Ahmed Chowdhury Stadium,c C M Bandara b T M Dilshan,64,67,95.52,,1172,20.21,71.81
63,17/03/2006,Kenya,Shaheed Chandu Stadium,b J K Kamande,18,24,75.00,,1190,20.17,71.86
64,20/03/2006,Kenya,Sheikh Abu Naser Stadium,did not bat,-,-,-,,1190,20.17,71.86
65,23/03/2006,Kenya,Khan Shaheb Osman Ali Stadium,c T Mishra b P J Ongondo,3,7,42.86,,1193,19.88,71.74
66,25/03/2006,Kenya,Khan Shaheb Osman Ali Stadium,c A S Luseno b P J Ongondo,11,13,84.62,,1204,19.74,71.84
67,23/04/2006,Australia,Zahur Ahmed Chowdhury Stadium,c D J Cullen b N W Bracken,5,23,21.74,,1209,19.50,71.16
68,28/04/2006,Australia,Khan Shaheb Osman Ali Stadium,c D J Cullen b J R Hopes,13,32,40.63,,1222,19.40,70.60
69,29/07/2006,Zimbabwe,Harare Sports Club,c R S Higgins b H Masakadza,25,29,86.21,,1247,19.48,70.85
