0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,43.4,1,201,4,0,2/25,50.25,65.50,4.60
Second,35.3,1,159,2,0,2/37,79.50,106.50,4.48
Overall,79.1,2,360,6,0,2/25,60.00,79.17,4.55
