0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Hong Kong,27.0,0,103,5,1,4/27,20.60,32.40,3.81
Ireland,3.0,0,23,0,0,0/23,,,7.67
Namibia,16.0,1,87,1,0,1/50,87.00,96.00,5.44
Oman,20.0,0,88,5,0,3/39,17.60,24.00,4.40
Scotland,17.0,1,94,0,0,0/24,,,5.53
United Arab Emirates,4.0,0,12,1,0,1/12,12.00,24.00,3.00
United States,25.0,2,102,2,0,2/39,51.00,75.00,4.08
West Indies,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Overall (8),122.0,4,560,15,1,4/27,37.33,48.80,4.59
