0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,0,54,1,0,1/54,54.00,54.00,6.00
AMI Stadium,10.0,2,39,2,0,2/39,19.50,30.00,3.90
Bangabandhu National Stadium,4.0,0,38,0,0,0/38,,,9.50
Basin Reserve,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Captain Roop Singh Stadium,10.0,0,34,0,0,0/34,,,3.40
MA Aziz Stadium,6.0,0,19,1,0,1/19,19.00,36.00,3.17
Melbourne Cricket Ground,15.0,0,68,2,0,2/34,34.00,45.00,4.53
Queen's Park Oval,20.0,0,87,1,0,1/45,87.00,120.00,4.35
Seddon Park,10.0,2,25,1,0,1/25,25.00,60.00,2.50
Sharjah Cricket Stadium,57.0,2,269,14,3,4/43,19.21,24.43,4.72
University Stadium,9.0,0,40,0,0,0/40,,,4.44
Overall (11),160.0,6,719,23,3,4/43,31.26,41.74,4.49
