0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,18,16,1,0,3,2,86*,333,22.20,62.48,2,0
Bangladesh,17,17,2,1,2,4,118*,477,31.80,75.47,13,0
England and Wales,11,10,1,2,3,1,120,500,55.56,88.18,0,0
India,25,25,0,3,4,2,118,904,36.16,81.44,2,0
Ireland,3,3,1,0,0,0,24,32,16.00,54.24,0,0
Netherlands,2,2,0,0,1,0,72,90,45.00,96.77,0,0
New Zealand,9,8,0,1,1,0,103,264,33.00,69.29,0,0
South Africa,13,13,0,1,2,1,119,380,29.23,90.91,4,0
Sri Lanka,89,83,8,5,13,4,133,2526,33.68,76.55,21,0
United Arab Emirates,15,15,1,1,2,1,112*,492,35.14,71.93,2,0
West Indies,18,18,1,1,3,1,174*,571,33.59,70.06,3,0
Zimbabwe,15,13,2,0,3,1,72,382,34.73,67.97,3,0
,,,,,,,,,,,,
