0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,5,4,0,0,1,2,71,102,25.50,52.85,1,0
AMI Stadium,2,2,0,1,0,0,103,114,57.00,71.70,0,0
Arun Jaitley Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Barabati Stadium,2,2,0,0,1,0,73,101,50.50,75.37,0,0
Boland Park,1,1,0,0,0,1,0,0,0.00,,0,0
Brabourne Stadium,2,2,0,0,1,1,56,56,28.00,71.79,0,0
Brisbane Cricket Ground,5,4,0,0,1,0,60,116,29.00,75.82,0,0
Buffalo Park,1,1,0,0,1,0,66,66,66.00,77.65,1,0
Castle Avenue,1,1,0,0,0,0,24,24,24.00,46.15,0,0
County Ground (Bristol),1,1,0,0,0,0,40,40,40.00,121.21,0,0
Diamond Oval,1,1,0,0,0,0,6,6,6.00,60.00,1,0
Dr YS Rajasekhara Reddy Cricket Stadium,1,1,0,0,1,0,95,95,95.00,115.85,0,0
Dubai International Cricket Stadium,5,5,0,0,1,0,77,151,30.20,65.09,2,0
Eden Gardens,2,2,0,1,0,0,118,132,66.00,89.80,0,0
Eden Park,1,1,0,0,0,0,22,22,22.00,44.00,0,0
Edgbaston,1,1,1,0,1,0,53*,53,,108.16,0,0
Etihad Stadium,1,1,0,0,0,0,2,2,2.00,100.00,0,0
Galle International Stadium,2,2,2,0,2,0,79*,154,,96.86,1,0
Harare Sports Club,10,9,1,0,2,1,72,258,32.25,63.55,2,0
Headingley,1,1,0,1,0,0,109,109,109.00,106.86,0,0
Himachal Pradesh Cricket Association Stadium,1,1,0,0,0,0,49,49,49.00,106.52,0,0
Kennington Oval,3,2,0,0,1,0,57,74,37.00,74.75,0,0
Kensington Oval,1,1,0,0,0,0,6,6,6.00,75.00,0,0
Kingsmead,1,1,0,0,0,0,26,26,26.00,86.67,0,0
Lord's,1,1,0,1,0,0,120,120,120.00,76.92,0,0
MA Chidambaram Stadium,1,1,0,0,0,0,10,10,10.00,45.45,0,0
Madhavrao Scindia Cricket Ground,3,3,0,0,1,0,67,106,35.33,89.83,0,0
Mahinda Rajapaksha International Cricket Stadium,12,12,2,1,2,0,111,434,43.40,79.93,3,0
Mangaung Oval,1,1,0,0,1,0,58,58,58.00,89.23,0,0
McLean Park,2,2,0,0,1,0,68,79,39.50,88.76,0,0
Melbourne Cricket Ground,2,2,0,0,0,0,3,4,2.00,15.38,0,0
National Cricket Stadium (Grenada),3,3,0,0,0,1,11,17,5.67,34.00,0,0
Nehru Stadium (Margao),1,1,0,0,0,0,1,1,1.00,11.11,0,0
Nehru Stadium (Pune),1,1,0,0,0,0,21,21,21.00,77.78,0,0
Newlands,2,2,0,1,0,0,119,121,60.50,123.47,1,0
Old Trafford,1,1,0,0,1,0,60,60,60.00,75.00,0,0
P Sara Oval,1,1,0,0,1,0,57,57,57.00,54.81,2,0
Pallekele International Cricket Stadium,14,13,0,1,0,0,133,354,27.23,85.30,1,0
Providence Stadium,2,2,0,0,0,0,12,20,10.00,54.05,1,0
Punjab Cricket Association IS Bindra Stadium,2,2,0,1,0,0,105,112,56.00,78.32,0,0
Queen's Park Oval,8,8,0,0,1,0,64,194,24.25,56.89,1,0
Queens Sports Club,5,4,1,0,1,0,57*,124,41.33,79.49,1,0
Queenstown Events Centre,2,2,0,0,0,0,23,40,20.00,56.34,0,0
R Premadasa Stadium,27,25,2,2,3,2,105,724,31.48,77.27,10,0
Rangiri Dambulla International Stadium,26,25,1,0,4,2,76,545,22.71,69.07,3,0
Reliance Stadium,1,1,0,0,0,0,6,6,6.00,85.71,0,0
Riverside Ground,1,1,0,0,0,0,41,41,41.00,95.35,0,0
Sabina Park,3,3,1,1,1,0,174*,272,136.00,98.55,1,0
Sardar Patel Stadium,3,3,0,1,0,0,110,135,45.00,75.42,1,0
Sawai Mansingh Stadium,1,1,0,0,0,0,38,38,38.00,79.17,1,0
Seddon Park,1,0,0,0,0,0,0,0,,,0,0
Sharjah Cricket Stadium,3,3,0,0,0,1,16,24,8.00,88.89,0,0
Sheikh Zayed Stadium,7,7,1,1,1,0,112*,317,52.83,74.59,0,0
Shere Bangla National Stadium,16,16,2,1,2,3,118*,477,34.07,76.08,12,0
Sinhalese Sports Club Ground,7,5,1,1,1,0,101*,258,64.50,73.09,1,0
Sir Vivian Richards Stadium,1,1,0,0,1,0,62,62,62.00,60.19,0,0
Sophia Gardens,1,1,0,0,0,1,0,0,0.00,,0,0
St George's Park,2,2,0,0,0,0,6,10,5.00,45.45,1,0
SuperSport Park,1,1,0,0,0,0,7,7,7.00,63.64,0,0
Sydney Cricket Ground,3,3,1,0,1,0,86*,100,50.00,74.07,0,0
The Village,2,2,1,0,0,0,7,8,8.00,114.29,0,0
Trent Bridge,1,1,0,0,0,0,3,3,3.00,75.00,0,0
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,37,37,37.00,88.10,0,0
VRA Ground,2,2,0,0,1,0,72,90,45.00,96.77,0,0
WACA Ground,2,2,0,0,0,0,5,9,4.50,37.50,1,0
Wanderers Stadium,3,3,0,0,0,0,46,86,28.67,90.53,0,0
Wankhede Stadium,2,2,0,0,0,0,3,5,2.50,18.52,0,0
Westpac Stadium,1,1,0,0,0,0,9,9,9.00,75.00,0,0
Zahur Ahmed Chowdhury Stadium,1,1,0,0,0,1,0,0,0.00,,1,0
Overall (69),235,223,17,15,37,17,174*,6951,33.74,75.93,50,0
