0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
ACA Africa XI,1,1,0,0,0,0,10,10,10.00,45.45,0,0
Afghanistan,1,1,0,0,0,0,36,36,36.00,56.25,0,0
Australia,23,22,1,1,3,2,111,512,24.38,64.16,3,0
Bangladesh,22,22,2,3,5,2,118*,906,45.30,80.46,13,0
Bermuda,1,1,0,0,0,0,30,30,30.00,63.83,0,0
Canada,1,1,0,0,0,0,19,19,19.00,61.29,1,0
England,18,16,2,3,3,2,120,674,48.14,81.30,0,0
India,45,43,3,2,6,5,174*,1228,30.70,83.48,6,0
Ireland,4,4,1,0,0,1,24,32,10.67,48.48,0,0
Kenya,1,1,1,0,1,0,67*,67,,113.56,0,0
Netherlands,2,2,0,0,1,0,72,90,45.00,96.77,0,0
New Zealand,20,19,0,1,5,0,103,622,32.74,71.58,2,0
Pakistan,36,34,1,1,5,2,112*,950,28.79,70.74,9,0
South Africa,26,25,0,1,3,1,119,620,24.80,82.23,6,0
West Indies,13,12,1,1,0,1,101*,299,27.18,56.84,1,0
Zimbabwe,21,19,5,2,5,1,133,856,61.14,81.06,9,0
Overall (16),235,223,17,15,37,17,174*,6951,33.74,75.93,50,0
