0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,7.0,0,19,4,1,4/19,4.75,13.50,2.11
AMI Stadium,7.0,1,35,1,0,1/35,35.00,56.00,3.75
Carisbrook,7.0,0,36,2,0,2/36,18.00,28.00,3.86
Edgbaston,11.0,3,29,0,0,0/29,,,2.64
Headingley,21.2,6,54,5,0,3/22,10.80,25.60,2.53
Kennington Oval,24.0,3,85,1,0,1/41,85.00,144.00,3.54
Lord's,12.0,1,71,0,0,0/71,,,5.92
Melbourne Cricket Ground,28.0,0,87,2,0,1/25,43.50,92.00,2.84
Old Trafford,7.0,3,20,3,0,3/20,6.67,14.00,2.86
Sydney Cricket Ground,34.0,7,110,2,0,1/31,55.00,102.00,3.24
Overall (10),158.2,24,546,20,1,4/19,27.30,50.30,3.26
