0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,12/01/2016,India,WACA Ground,-,0,,0/74,0,,1,1,,,,26 years 275 days
2.0,15/01/2016,India,Brisbane Cricket Ground,-,0,,1/64,1,138.00,1,2,,,,26 years 278 days
3.0,17/01/2016,India,Melbourne Cricket Ground,-,0,,0/63,1,201.00,,2,,,,26 years 280 days
4.0,23/01/2016,India,Sydney Cricket Ground,-,0,,0/58,1,259.00,,2,,,,26 years 286 days
5.0,06/02/2016,New Zealand,Westpac Stadium,-,0,,2/61,3,106.67,,2,,,,26 years 300 days
6.0,08/02/2016,New Zealand,Seddon Park,2,2,2.00,2/59,5,75.80,1,3,,,,26 years 302 days
7.0,19/06/2016,South Africa,Kensington Oval,-,2,2.00,,5,75.80,,3,,,,27 years 69 days
8.0,21/06/2016,West Indies,Kensington Oval,-,2,2.00,2/69,7,64.00,,3,,,,27 years 71 days
9.0,31/08/2016,Sri Lanka,Rangiri Dambulla International Stadium,-,2,2.00,1/36,8,60.50,,3,,,,27 years 142 days
10.0,04/09/2016,Sri Lanka,Pallekele International Cricket Stadium,-,2,2.00,1/28,9,56.89,,3,,,,27 years 146 days
11.0,27/09/2016,Ireland,Willowmoore Park,-,2,2.00,2/42,11,50.36,,3,,,,27 years 169 days
12.0,30/09/2016,South Africa,SuperSport Park,3*,5,5.00,3/67,14,44.36,,3,,,,27 years 172 days
13.0,08/10/2016,South Africa,St George's Park,0,5,2.50,0/36,14,46.93,,3,,,,27 years 180 days
14.0,12/10/2016,South Africa,Newlands,4,9,3.00,2/68,16,45.31,,3,,,,27 years 184 days
