0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Aga Khan Sports Club Ground,12.0,0,45,2,0,1/3,22.50,36.00,3.75
Bangabandhu National Stadium,25.0,0,119,7,1,4/36,17.00,21.43,4.76
Captain Roop Singh Stadium,6.0,0,24,0,0,0/24,,,4.00
Eden Gardens,5.0,0,27,0,0,0/27,,,5.40
Gymkhana Club Ground,50.4,1,261,5,0,1/12,52.20,60.80,5.15
Lal Bahadur Shastri Stadium,10.0,0,46,2,0,2/46,23.00,30.00,4.60
M Chinnaswamy Stadium,7.0,0,41,2,0,2/41,20.50,21.00,5.86
MA Chidambaram Stadium,7.0,0,27,1,0,1/27,27.00,42.00,3.86
St Lawrence Ground,3.0,0,14,0,0,0/14,,,4.67
VRA Ground,4.0,0,21,0,0,0/21,,,5.25
Overall (10),129.4,1,625,19,1,4/36,32.89,40.95,4.82
